 ,Mean
2141,85.995
2142,80.312
2143,78.512
2144,78.565
2145,78.362
2146,79.623
2147,79.531
2148,79.123
2149,78.451
2150,78.218
2151,79.080
2152,79.496
2153,78.847
2154,78.719
2155,78.382
2156,80.143
2157,78.794
2158,78.242
2159,78.696
2160,77.880
2161,93.768
2162,80.942
2163,77.151
2164,76.601
2165,76.731
2166,90.050
2167,79.873
2168,77.546
2169,76.621
2170,76.561
2171,93.370
2172,80.832
2173,77.577
2174,76.201
2175,76.218
2176,75.889
2177,75.829
2178,76.024
2179,76.177
2180,76.064
2181,75.495
2182,75.611
2183,75.592
2184,76.440
2185,75.961
2186,74.914
2187,74.809
2188,75.195
2189,74.987
2190,75.254
2191,87.008
2192,80.702
2193,79.320
2194,79.306
2195,79.476
2196,87.041
2197,80.299
2198,79.335
2199,78.976
2200,78.786
2201,87.659
2202,80.740
2203,78.682
2204,78.703
2205,78.498
2206,79.796
2207,79.690
2208,79.236
2209,78.571
2210,78.353
2211,79.256
2212,79.663
2213,78.981
2214,78.835
2215,78.503
2216,80.308
2217,78.963
2218,78.410
2219,78.826
2220,78.002
2221,95.698
2222,82.046
2223,77.368
2224,76.684
2225,76.726
2226,92.302
2227,80.721
2228,77.812
2229,76.739
2230,76.608
2231,95.628
2232,81.940
2233,77.827
2234,76.200
2235,76.256
2236,75.834
2237,75.794
2238,75.971
2239,76.139
2240,76.086
2241,75.434
2242,75.558
2243,75.539
2244,76.400
2245,75.966
2246,74.856
2247,74.753
2248,75.160
2249,74.950
2250,75.242
2251,88.483
2252,81.149
2253,79.387
2254,79.311
2255,79.442
2256,88.678
2257,80.606
2258,79.395
2259,79.024
2260,78.780
2261,89.281
2262,81.034
2263,78.715
2264,78.680
2265,78.485
2266,79.748
2267,79.625
2268,79.188
2269,78.511
2270,78.321
2271,79.191
2272,79.582
2273,78.921
2274,78.766
2275,78.468
2276,80.219
2277,78.856
2278,78.315
2279,78.753
2280,77.942
2281,97.549
2282,83.557
2283,77.770
2284,76.905
2285,76.772
2286,94.620
2287,81.902
2288,78.277
2289,76.980
2290,76.676
2291,97.850
2292,83.377
2293,78.279
2294,76.342
2295,76.325
2296,76.006
2297,75.937
2298,76.080
2299,76.264
2300,76.150
2301,75.582
2302,75.679
2303,75.640
2304,76.510
2305,76.017
2306,74.951
2307,74.828
2308,75.246
2309,75.020
2310,75.280
2311,90.299
2312,81.878
2313,79.635
2314,79.427
2315,79.535
2316,90.735
2317,81.197
2318,79.625
2319,79.187
2320,78.885
2321,91.269
2322,81.626
2323,78.917
2324,78.800
2325,78.598
2326,79.912
2327,79.785
2328,79.305
2329,78.635
2330,78.425
2331,79.356
2332,79.749
2333,79.044
2334,78.883
2335,78.561
2336,80.373
2337,79.027
2338,78.468
2339,78.860
2340,78.016
2341,99.067
2342,85.275
2343,78.208
2344,77.060
2345,76.795
2346,96.664
2347,83.211
2348,78.724
2349,77.169
2350,76.756
2351,99.823
2352,84.910
2353,78.720
2354,76.399
2355,76.399
2356,76.013
2357,75.951
2358,76.110
2359,76.268
2360,76.197
2361,75.568
2362,75.666
2363,75.649
2364,76.513
2365,76.048
2366,74.927
2367,74.835
2368,75.243
2369,75.016
2370,75.293
2371,91.923
2372,82.662
2373,79.785
2374,79.486
2375,79.549
2376,92.644
2377,81.756
2378,79.755
2379,79.290
2380,78.908
2381,93.126
2382,82.214
2383,78.975
2384,78.819
2385,78.625
2386,79.896
2387,79.764
2388,79.277
2389,78.605
2390,78.422
2391,79.322
2392,79.714
2393,78.999
2394,78.847
2395,78.552
2396,80.312
2397,78.963
2398,78.437
2399,78.826
2400,77.986
2401,100.412
2402,87.298
2403,78.751
2404,77.251
2405,76.831
2406,98.587
2407,84.774
2408,79.240
2409,77.434
2410,76.834
2411,101.604
2412,86.640
2413,79.254
2414,76.479
2415,76.448
2416,76.082
2417,76.012
2418,76.126
2419,76.293
2420,76.237
2421,75.614
2422,75.734
2423,75.675
2424,76.540
2425,76.076
2426,74.954
2427,74.853
2428,75.254
2429,75.040
2430,75.313
2431,93.496
2432,83.676
2433,80.033
2434,79.578
2435,79.560
2436,94.581
2437,82.482
2438,79.993
2439,79.433
2440,78.963
2441,95.081
2442,83.031
2443,79.134
2444,78.891
2445,78.680
2446,79.964
2447,79.820
2448,79.308
2449,78.625
2450,78.466
2451,79.379
2452,79.762
2453,79.041
2454,78.868
2455,78.577
2456,80.348
2457,78.991
2458,78.456
2459,78.840
2460,78.008
2461,101.613
2462,89.486
2463,79.431
2464,77.454
2465,76.849
2466,100.278
2467,86.510
2468,79.844
2469,77.732
2470,76.916
2471,103.139
2472,88.478
2473,79.880
2474,76.546
2475,76.493
2476,76.146
2477,76.067
2478,76.168
2479,76.326
2480,76.263
2481,75.655
2482,75.756
2483,75.693
2484,76.554
2485,76.089
2486,74.956
2487,74.861
2488,75.259
2489,75.042
2490,75.318
2491,94.883
2492,84.903
2493,80.321
2494,79.674
2495,79.607
2496,96.394
2497,83.340
2498,80.257
2499,79.556
2500,79.008
2501,96.898
2502,84.027
2503,79.290
2504,78.927
2505,78.706
2506,80.018
2507,79.857
2508,79.332
2509,78.658
2510,78.497
2511,79.406
2512,79.803
2513,79.059
2514,78.886
2515,78.594
2516,80.384
2517,79.033
2518,78.485
2519,78.862
2520,78.004
2521,102.695
2522,91.701
2523,80.226
2524,77.690
2525,76.854
2526,101.783
2527,88.407
2528,80.500
2529,78.076
2530,77.007
2531,104.509
2532,90.340
2533,80.537
2534,76.646
2535,76.543
2536,76.180
2537,76.093
2538,76.170
2539,76.341
2540,76.292
2541,75.672
2542,75.772
2543,75.698
2544,76.560
2545,76.106
2546,74.969
2547,74.860
2548,75.258
2549,75.025
2550,75.308
2551,96.113
2552,86.331
2553,80.666
2554,79.774
2555,79.632
2556,98.008
2557,84.341
2558,80.594
2559,79.702
2560,79.055
2561,98.556
2562,85.255
2563,79.488
2564,78.977
2565,78.747
2566,80.073
2567,79.898
2568,79.347
2569,78.668
2570,78.525
2571,79.461
2572,79.843
2573,79.071
2574,78.898
2575,78.610
2576,80.405
2577,79.049
2578,78.496
2579,78.867
2580,78.013
2581,103.776
2582,93.956
2583,81.228
2584,78.031
2585,76.938
2586,103.219
2587,90.526
2588,81.357
2589,78.548
2590,77.170
2591,105.839
2592,92.337
2593,81.418
2594,76.815
2595,76.643
2596,76.354
2597,76.266
2598,76.307
2599,76.448
2600,76.378
2601,75.812
2602,75.911
2603,75.821
2604,76.644
2605,76.159
2606,75.071
2607,74.958
2608,75.352
2609,75.099
2610,75.360
2611,97.387
2612,88.067
2613,81.171
2614,79.982
2615,79.750
2616,99.568
2617,85.666
2618,81.105
2619,79.915
2620,79.183
2621,100.128
2622,86.811
2623,79.825
2624,79.095
2625,78.870
2626,80.252
2627,80.073
2628,79.480
2629,78.776
2630,78.652
2631,79.628
2632,80.003
2633,79.213
2634,78.995
2635,78.721
2636,80.558
2637,79.209
2638,78.647
2639,78.978
2640,78.113
2641,104.699
2642,95.989
2643,82.223
2644,78.346
2645,76.955
2646,104.374
2647,92.578
2648,82.215
2649,79.003
2650,77.275
2651,106.912
2652,94.214
2653,82.280
2654,76.926
2655,76.687
2656,76.350
2657,76.271
2658,76.306
2659,76.457
2660,76.389
2661,75.799
2662,75.892
2663,75.809
2664,76.650
2665,76.170
2666,75.051
2667,74.946
2668,75.328
2669,75.097
2670,75.359
2671,98.371
2672,89.742
2673,81.651
2674,80.085
2675,79.777
2676,100.737
2677,86.963
2678,81.578
2679,80.068
2680,79.225
2681,101.368
2682,88.376
2683,80.041
2684,79.133
2685,78.880
2686,80.230
2687,80.062
2688,79.446
2689,78.753
2690,78.624
2691,79.585
2692,79.961
2693,79.175
2694,78.969
2695,78.686
2696,80.503
2697,79.143
2698,78.597
2699,78.944
2700,78.061
2701,105.589
2702,97.921
2703,83.342
2704,78.727
2705,76.983
2706,105.450
2707,94.621
2708,83.191
2709,79.536
2710,77.433
2711,107.933
2712,96.117
2713,83.272
2714,77.066
2715,76.761
2716,76.403
2717,76.322
2718,76.324
2719,76.478
2720,76.420
2721,75.844
2722,75.934
2723,75.829
2724,76.674
2725,76.186
2726,75.065
2727,74.954
2728,75.338
2729,75.109
2730,75.372
2731,99.322
2732,91.491
2733,82.257
2734,80.243
2735,79.851
2736,101.808
2737,88.474
2738,82.189
2739,80.257
2740,79.296
2741,102.523
2742,90.133
2743,80.396
2744,79.214
2745,78.922
2746,80.280
2747,80.105
2748,79.486
2749,78.788
2750,78.655
2751,79.637
2752,79.999
2753,79.202
2754,78.992
2755,78.722
2756,80.531
2757,79.175
2758,78.635
2759,78.963
2760,78.073
2761,106.418
2762,99.728
2763,84.579
2764,79.165
2765,77.020
2766,106.421
2767,96.540
2768,84.291
2769,80.113
2770,77.581
2771,108.868
2772,97.988
2773,84.385
2774,77.268
2775,76.820
2776,76.473
2777,76.397
2778,76.398
2779,76.529
2780,76.459
2781,75.897
2782,75.990
2783,75.874
2784,76.708
2785,76.212
2786,75.094
2787,74.994
2788,75.380
2789,75.137
2790,75.379
2791,100.224
2792,93.234
2793,82.970
2794,80.423
2795,79.939
2796,102.795
2797,90.147
2798,82.902
2799,80.465
2800,79.392
2801,103.573
2802,91.961
2803,80.823
2804,79.285
2805,78.957
2806,80.336
2807,80.167
2808,79.506
2809,78.815
2810,78.690
2811,79.672
2812,80.044
2813,79.227
2814,79.018
2815,78.738
2816,80.567
2817,79.212
2818,78.667
2819,78.981
2820,78.078
2821,107.196
2822,101.314
2823,85.931
2824,79.674
2825,77.077
2826,107.305
2827,98.288
2828,85.507
2829,80.739
2830,77.763
2831,109.723
2832,99.647
2833,85.632
2834,77.493
2835,76.905
2836,76.544
2837,76.443
2838,76.443
2839,76.583
2840,76.505
2841,75.932
2842,76.016
2843,75.900
2844,76.730
2845,76.240
2846,75.095
2847,75.005
2848,75.396
2849,75.153
2850,75.402
2851,101.047
2852,94.960
2853,83.800
2854,80.642
2855,80.038
2856,103.708
2857,91.875
2858,83.719
2859,80.701
2860,79.505
2861,104.513
2862,93.736
2863,81.342
2864,79.388
2865,79.036
2866,80.395
2867,80.213
2868,79.564
2869,78.855
2870,78.741
2871,79.724
2872,80.080
2873,79.265
2874,79.043
2875,78.780
2876,80.604
2877,79.226
2878,78.710
2879,79.005
2880,78.111
2881,108.025
2882,102.855
2883,87.401
2884,80.305
2885,77.190
2886,108.164
2887,99.955
2888,86.860
2889,81.447
2890,77.986
2891,110.568
2892,101.301
2893,87.064
2894,77.822
2895,77.053
2896,76.635
2897,76.574
2898,76.537
2899,76.663
2900,76.583
2901,76.016
2902,76.116
2903,75.983
2904,76.806
2905,76.312
2906,75.181
2907,75.074
2908,75.444
2909,75.217
2910,75.468
2911,101.898
2912,96.657
2913,84.797
2914,80.898
2915,80.183
2916,104.609
2917,93.598
2918,84.638
2919,80.997
2920,79.660
2921,105.441
2922,95.560
2923,81.979
2924,79.534
2925,79.115
2926,80.514
2927,80.328
2928,79.634
2929,78.924
2930,78.816
2931,79.824
2932,80.182
2933,79.339
2934,79.101
2935,78.862
2936,80.681
2937,79.314
2938,78.785
2939,79.070
2940,78.179
2941,108.686
2942,104.111
2943,88.817
2944,80.923
2945,77.205
2946,108.888
2947,101.361
2948,88.203
2949,82.111
2950,78.135
2951,111.266
2952,102.732
2953,88.518
2954,78.098
2955,77.105
2956,76.667
2957,76.595
2958,76.538
2959,76.665
2960,76.598
2961,76.019
2962,76.125
2963,75.975
2964,76.798
2965,76.296
2966,75.167
2967,75.042
2968,75.433
2969,75.189
2970,75.432
2971,102.614
2972,98.173
2973,85.889
2974,81.123
2975,80.267
2976,105.366
2977,95.180
2978,85.570
2979,81.256
2980,79.756
2981,106.231
2982,97.205
2983,82.690
2984,79.621
2985,79.137
2986,80.533
2987,80.357
2988,79.645
2989,78.929
2990,78.824
2991,79.846
2992,80.181
2993,79.339
2994,79.103
2995,78.853
2996,80.689
2997,79.311
2998,78.767
2999,79.067
3000,78.145
3001,109.360
3002,105.297
3003,90.317
3004,81.654
3005,77.294
3006,109.608
3007,102.704
3008,89.640
3009,82.863
3010,78.334
3011,111.966
3012,104.102
3013,90.135
3014,78.473
3015,77.238
3016,76.740
3017,76.678
3018,76.613
3019,76.726
3020,76.645
3021,76.088
3022,76.176
3023,76.019
3024,76.834
3025,76.338
3026,75.201
3027,75.086
3028,75.471
3029,75.206
3030,75.463
3031,103.362
3032,99.601
3033,87.135
3034,81.439
3035,80.401
3036,106.138
3037,96.717
3038,86.632
3039,81.584
3040,79.896
3041,106.990
3042,98.841
3043,83.572
3044,79.786
3045,79.198
3046,80.604
3047,80.437
3048,79.702
3049,78.960
3050,78.886
3051,79.910
3052,80.256
3053,79.378
3054,79.127
3055,78.895
3056,80.741
3057,79.358
3058,78.810
3059,79.089
3060,78.178
3061,109.967
3062,106.330
3063,91.830
3064,82.510
3065,77.382
3066,110.258
3067,103.925
3068,91.100
3069,83.668
3070,78.532
3071,112.598
3072,105.324
3073,91.782
3074,78.913
3075,77.370
3076,76.811
3077,76.749
3078,76.677
3079,76.791
3080,76.690
3081,76.131
3082,76.231
3083,76.085
3084,76.876
3085,76.364
3086,75.219
3087,75.139
3088,75.506
3089,75.238
3090,75.470
3091,104.035
3092,100.868
3093,88.555
3094,81.789
3095,80.527
3096,106.829
3097,98.175
3098,87.779
3099,81.948
3100,80.036
3101,107.690
3102,100.375
3103,84.543
3104,79.976
3105,79.252
3106,80.654
3107,80.502
3108,79.761
3109,79.003
3110,78.902
3111,79.952
3112,80.298
3113,79.421
3114,79.175
3115,78.917
3116,80.794
3117,79.383
3118,78.857
3119,79.112
3120,78.195
3121,110.579
3122,107.278
3123,93.368
3124,83.475
3125,77.532
3126,110.899
3127,105.064
3128,92.516
3129,84.510
3130,78.778
3131,113.227
3132,106.463
3133,93.429
3134,79.396
3135,77.571
3136,76.896
3137,76.836
3138,76.749
3139,76.848
3140,76.749
3141,76.220
3142,76.300
3143,76.130
3144,76.925
3145,76.406
3146,75.272
3147,75.156
3148,75.539
3149,75.274
3150,75.521
3151,104.688
3152,101.987
3153,90.095
3154,82.226
3155,80.692
3156,107.487
3157,99.535
3158,88.975
3159,82.377
3160,80.191
3161,108.354
3162,101.756
3163,85.623
3164,80.217
3165,79.328
3166,80.738
3167,80.560
3168,79.825
3169,79.066
3170,78.977
3171,80.036
3172,80.357
3173,79.491
3174,79.215
3175,78.986
3176,80.848
3177,79.439
3178,78.910
3179,79.165
3180,78.243
3181,111.093
3182,108.116
3183,94.826
3184,84.484
3185,77.626
3186,111.464
3187,106.045
3188,93.849
3189,85.365
3190,78.965
3191,113.772
3192,107.467
3193,94.997
3194,79.869
3195,77.752
3196,76.915
3197,76.854
3198,76.774
3199,76.872
3200,76.772
3201,76.225
3202,76.317
3203,76.132
3204,76.926
3205,76.402
3206,75.260
3207,75.157
3208,75.539
3209,75.277
3210,75.504
3211,105.282
3212,102.956
3213,91.620
3214,82.659
3215,80.827
3216,108.058
3217,100.752
3218,90.193
3219,82.806
3220,80.337
3221,108.945
3222,103.007
3223,86.758
3224,80.496
3225,79.378
3226,80.783
3227,80.611
3228,79.847
3229,79.085
3230,79.001
3231,80.066
3232,80.379
3233,79.502
3234,79.219
3235,78.976
3236,80.840
3237,79.441
3238,78.926
3239,79.163
3240,78.222
3241,111.571
3242,108.906
3243,96.257
3244,85.630
3245,77.765
3246,111.972
3247,106.980
3248,95.137
3249,86.274
3250,79.189
3251,114.276
3252,108.441
3253,96.499
3254,80.426
3255,78.025
3256,76.972
3257,76.930
3258,76.844
3259,76.932
3260,76.811
3261,76.260
3262,76.383
3263,76.187
3264,76.965
3265,76.430
3266,75.298
3267,75.194
3268,75.565
3269,75.294
3270,75.524
3271,105.867
3272,103.876
3273,93.203
3274,83.180
3275,80.973
3276,108.610
3277,101.885
3278,91.462
3279,83.328
3280,80.490
3281,109.492
3282,104.167
3283,88.010
3284,80.859
3285,79.445
3286,80.837
3287,80.668
3288,79.898
3289,79.122
3290,79.029
3291,80.106
3292,80.442
3293,79.548
3294,79.256
3295,79.024
3296,80.860
3297,79.474
3298,78.962
3299,79.207
3300,78.254
3301,111.982
3302,109.612
3303,97.648
3304,86.817
3305,77.914
3306,112.448
3307,107.803
3308,96.353
3309,87.173
3310,79.423
3311,114.737
3312,109.309
3313,97.932
3314,80.974
3315,78.324
3316,77.025
3317,76.969
3318,76.864
3319,76.970
3320,76.850
3321,76.293
3322,76.399
3323,76.198
3324,76.979
3325,76.439
3326,75.302
3327,75.201
3328,75.565
3329,75.291
3330,75.522
3331,106.402
3332,104.703
3333,94.706
3334,83.746
3335,81.142
3336,109.107
3337,102.897
3338,92.734
3339,83.848
3340,80.652
3341,110.012
3342,105.212
3343,89.270
3344,81.255
3345,79.507
3346,80.869
3347,80.722
3348,79.944
3349,79.165
3350,79.080
3351,80.142
3352,80.469
3353,79.570
3354,79.293
3355,79.047
3356,80.905
3357,79.480
3358,78.982
3359,79.222
3360,78.259
3361,112.405
3362,110.294
3363,99.004
3364,88.055
3365,78.085
3366,112.883
3367,108.581
3368,97.534
3369,88.113
3370,79.683
3371,115.154
3372,110.120
3373,99.307
3374,81.564
3375,78.703
3376,77.050
3377,77.016
3378,76.912
3379,77.019
3380,76.889
3381,76.317
3382,76.441
3383,76.236
3384,77.010
3385,76.461
3386,75.314
3387,75.232
3388,75.587
3389,75.304
3390,75.536
3391,106.940
3392,105.450
3393,96.155
3394,84.365
3395,81.322
3396,109.585
3397,103.823
3398,93.978
3399,84.420
3400,80.821
3401,110.507
3402,106.161
3403,90.566
3404,81.728
3405,79.582
3406,80.922
3407,80.776
3408,79.984
3409,79.207
3410,79.114
3411,80.189
3412,80.508
3413,79.606
3414,79.305
3415,79.069
3416,80.913
3417,79.504
3418,79.010
3419,79.246
3420,78.271
3421,112.761
3422,110.939
3423,100.331
3424,89.280
3425,78.246
3426,113.283
3427,109.301
3428,98.701
3429,89.031
3430,79.938
3431,115.562
3432,110.850
3433,100.628
3434,82.145
3435,79.115
3436,77.088
3437,77.072
3438,76.969
3439,77.070
3440,76.927
3441,76.345
3442,76.477
3443,76.263
3444,77.033
3445,76.477
3446,75.320
3447,75.243
3448,75.598
3449,75.312
3450,75.542
3451,107.451
3452,106.151
3453,97.507
3454,85.007
3455,81.500
3456,110.047
3457,104.696
3458,95.169
3459,85.039
3460,80.982
3461,110.976
3462,106.999
3463,91.819
3464,82.237
3465,79.651
3466,80.950
3467,80.821
3468,80.022
3469,79.234
3470,79.125
3471,80.201
3472,80.544
3473,79.637
3474,79.328
3475,79.103
3476,80.941
3477,79.525
3478,79.038
3479,79.257
3480,78.278
3481,113.186
3482,111.565
3483,101.616
3484,90.553
3485,78.472
3486,113.734
3487,110.005
3488,99.819
3489,90.000
3490,80.270
3491,116.030
3492,111.579
3493,101.907
3494,82.773
3495,79.625
3496,77.203
3497,77.156
3498,77.042
3499,77.146
3500,77.008
3501,76.428
3502,76.544
3503,76.331
3504,77.081
3505,76.537
3506,75.370
3507,75.291
3508,75.646
3509,75.363
3510,75.593
3511,107.971
3512,106.831
3513,98.813
3514,85.737
3515,81.770
3516,110.512
3517,105.536
3518,96.326
3519,85.733
3520,81.211
3521,111.461
3522,107.826
3523,93.075
3524,82.862
3525,79.792
3526,81.038
3527,80.903
3528,80.087
3529,79.310
3530,79.204
3531,80.293
3532,80.617
3533,79.685
3534,79.384
3535,79.143
3536,81.018
3537,79.566
3538,79.080
3539,79.299
3540,78.317
3541,113.527
3542,112.123
3543,102.834
3544,91.807
3545,78.682
3546,114.101
3547,110.649
3548,100.878
3549,90.916
3550,80.593
3551,116.403
3552,112.238
3553,103.125
3554,83.398
3555,80.152
3556,77.254
3557,77.213
3558,77.110
3559,77.212
3560,77.053
3561,76.500
3562,76.608
3563,76.388
3564,77.122
3565,76.572
3566,75.412
3567,75.334
3568,75.690
3569,75.391
3570,75.623
3571,108.469
3572,107.439
3573,100.006
3574,86.494
3575,82.035
3576,110.956
3577,106.307
3578,97.405
3579,86.429
3580,81.410
3581,111.926
3582,108.570
3583,94.286
3584,83.515
3585,79.908
3586,81.100
3587,80.963
3588,80.146
3589,79.359
3590,79.246
3591,80.340
3592,80.670
3593,79.753
3594,79.430
3595,79.200
3596,81.070
3597,79.610
3598,79.132
3599,79.332
3600,78.358
3601,113.916
3602,112.649
3603,103.974
3604,93.089
3605,78.928
3606,114.492
3607,111.263
3608,101.896
3609,91.873
3610,80.939
3611,116.825
3612,112.858
3613,104.288
3614,84.065
3615,80.719
3616,77.337
3617,77.300
3618,77.172
3619,77.305
3620,77.121
3621,76.561
3622,76.685
3623,76.448
3624,77.188
3625,76.605
3626,75.458
3627,75.362
3628,75.739
3629,75.436
3630,75.654
3631,108.930
3632,108.010
3633,101.163
3634,87.279
3635,82.358
3636,111.378
3637,107.029
3638,98.486
3639,87.196
3640,81.667
3641,112.343
3642,109.247
3643,95.443
3644,84.238
3645,80.075
3646,81.170
3647,81.039
3648,80.197
3649,79.433
3650,79.315
3651,80.428
3652,80.744
3653,79.810
3654,79.490
3655,79.250
3656,81.114
3657,79.667
3658,79.182
3659,79.391
3660,78.394
3661,114.180
3662,113.093
3663,105.070
3664,94.303
3665,79.114
3666,114.794
3667,111.790
3668,102.846
3669,92.711
3670,81.256
3671,117.142
3672,113.385
3673,105.346
3674,84.685
3675,81.274
3676,77.360
3677,77.328
3678,77.228
3679,77.328
3680,77.141
3681,76.574
3682,76.710
3683,76.485
3684,77.198
3685,76.604
3686,75.457
3687,75.391
3688,75.733
3689,75.438
3690,75.645
3691,109.364
3692,108.520
3693,102.188
3694,88.047
3695,82.642
3696,111.712
3697,107.692
3698,99.457
3699,87.944
3700,81.869
3701,112.717
3702,109.866
3703,96.508
3704,84.956
3705,80.200
3706,81.205
3707,81.078
3708,80.242
3709,79.465
3710,79.335
3711,80.432
3712,80.779
3713,79.828
3714,79.502
3715,79.248
3716,81.137
3717,79.672
3718,79.211
3719,79.395
3720,78.384
3721,114.474
3722,113.484
3723,106.074
3724,95.484
3725,79.342
3726,115.109
3727,112.267
3728,103.712
3729,93.523
3730,81.616
3731,117.495
3732,113.883
3733,106.355
3734,85.322
3735,81.859
3736,77.385
3737,77.362
3738,77.259
3739,77.369
3740,77.182
3741,76.594
3742,76.724
3743,76.501
3744,77.212
3745,76.622
3746,75.469
3747,75.391
3748,75.755
3749,75.445
3750,75.657
3751,109.756
3752,108.978
3753,103.125
3754,88.857
3755,82.970
3756,112.026
3757,108.275
3758,100.403
3759,88.717
3760,82.100
3761,113.049
3762,110.415
3763,97.543
3764,85.739
3765,80.339
3766,81.236
3767,81.109
3768,80.277
3769,79.487
3770,79.358
3771,80.475
3772,80.798
3773,79.861
3774,79.520
3775,79.272
3776,81.156
3777,79.673
3778,79.228
3779,79.403
3780,78.393
3781,114.681
3782,113.802
3783,106.970
3784,96.610
3785,79.545
3786,115.355
3787,112.708
3788,104.502
3789,94.303
3790,81.930
3791,117.767
3792,114.326
3793,107.268
3794,85.945
3795,82.448
3796,77.367
3797,77.352
3798,77.254
3799,77.358
3800,77.166
3801,76.565
3802,76.708
3803,76.498
3804,77.196
3805,76.592
3806,75.436
3807,75.368
3808,75.707
3809,75.405
3810,75.609
3811,110.079
3812,109.376
3813,103.986
3814,89.629
3815,83.293
3816,112.311
3817,108.835
3818,101.276
3819,89.430
3820,82.314
3821,113.340
3822,110.917
3823,98.490
3824,86.518
3825,80.476
3826,81.210
3827,81.118
3828,80.269
3829,79.499
3830,79.360
3831,80.451
3832,80.795
3833,79.851
3834,79.523
3835,79.258
3836,81.121
3837,79.663
3838,79.220
3839,79.395
3840,78.378
3841,114.951
3842,114.123
3843,107.854
3844,97.739
3845,79.762
3846,115.670
3847,113.126
3848,105.266
3849,95.090
3850,82.287
3851,118.099
3852,114.768
3853,108.144
3854,86.594
3855,83.080
3856,77.400
3857,77.392
3858,77.280
3859,77.408
3860,77.200
3861,76.597
3862,76.746
3863,76.503
3864,77.235
3865,76.602
3866,75.440
3867,75.379
3868,75.725
3869,75.432
3870,75.630
3871,110.410
3872,109.792
3873,104.826
3874,90.429
3875,83.695
3876,112.577
3877,109.331
3878,102.157
3879,90.193
3880,82.587
3881,113.662
3882,111.391
3883,99.438
3884,87.371
3885,80.656
3886,81.240
3887,81.141
3888,80.298
3889,79.535
3890,79.397
3891,80.484
3892,80.826
3893,79.886
3894,79.548
3895,79.283
3896,81.142
3897,79.663
3898,79.232
3899,79.415
3900,78.366
3901,115.260
3902,114.499
3903,108.738
3904,98.886
3905,80.076
3906,116.037
3907,113.578
3908,106.058
3909,95.881
3910,82.708
3911,118.481
3912,115.266
3913,109.027
3914,87.286
3915,83.786
3916,77.506
3917,77.483
3918,77.372
3919,77.499
3920,77.293
3921,76.703
3922,76.832
3923,76.601
3924,77.297
3925,76.667
3926,75.497
3927,75.453
3928,75.788
3929,75.485
3930,75.692
3931,110.797
3932,110.260
3933,105.670
3934,91.305
3935,84.151
3936,112.908
3937,109.894
3938,103.058
3939,90.989
3940,82.914
3941,114.010
3942,111.918
3943,100.397
3944,88.320
3945,80.914
3946,81.346
3947,81.230
3948,80.366
3949,79.618
3950,79.470
3951,80.575
3952,80.908
3953,79.951
3954,79.609
3955,79.355
3956,81.245
3957,79.725
3958,79.288
3959,79.474
3960,78.438
3961,115.484
3962,114.795
3963,109.502
3964,99.929
3965,80.300
3966,116.318
3967,113.961
3968,106.743
3969,96.586
3970,83.085
3971,118.772
3972,115.666
3973,109.800
3974,87.939
3975,84.419
3976,77.524
3977,77.512
3978,77.386
3979,77.537
3980,77.305
3981,76.703
3982,76.852
3983,76.598
3984,77.316
3985,76.665
3986,75.499
3987,75.437
3988,75.788
3989,75.464
3990,75.668
3991,111.095
3992,110.639
3993,106.390
3994,92.103
3995,84.580
3996,113.173
3997,110.361
3998,103.861
3999,91.655
4000,83.203
4001,114.292
4002,112.320
4003,101.244
4004,89.203
4005,81.143
4006,81.374
4007,81.265
4008,80.393
4009,79.647
4010,79.496
4011,80.609
4012,80.937
4013,79.973
4014,79.638
4015,79.361
4016,81.242
4017,79.732
4018,79.310
4019,79.477
4020,78.422
4021,115.744
4022,115.111
4023,110.282
4024,100.997
4025,80.571
4026,116.622
4027,114.362
4028,107.419
4029,97.296
4030,83.483
4031,119.098
4032,116.088
4033,110.586
4034,88.611
4035,85.101
4036,77.576
4037,77.569
4038,77.437
4039,77.587
4040,77.349
4041,76.751
4042,76.890
4043,76.648
4044,77.333
4045,76.675
4046,75.509
4047,75.460
4048,75.802
4049,75.487
4050,75.665
4051,111.397
4052,111.030
4053,107.126
4054,92.912
4055,85.036
4056,113.446
4057,110.835
4058,104.648
4059,92.328
4060,83.504
4061,114.605
4062,112.774
4063,102.065
4064,90.156
4065,81.422
4066,81.403
4067,81.321
4068,80.437
4069,79.685
4070,79.535
4071,80.631
4072,80.973
4073,80.018
4074,79.674
4075,79.394
4076,81.287
4077,79.758
4078,79.338
4079,79.512
4080,78.433
4081,115.909
4082,115.335
4083,110.950
4084,101.963
4085,80.838
4086,116.843
4087,114.645
4088,108.033
4089,97.921
4090,83.889
4091,119.331
4092,116.409
4093,111.269
4094,89.254
4095,85.769
4096,77.593
4097,77.591
4098,77.471
4099,77.629
4100,77.384
4101,76.753
4102,76.906
4103,76.665
4104,77.367
4105,76.684
4106,75.502
4107,75.466
4108,75.822
4109,75.494
4110,75.677
4111,111.603
4112,111.337
4113,107.765
4114,93.666
4115,85.475
4116,113.629
4117,111.191
4118,105.361
4119,92.932
4120,83.801
4121,114.815
4122,113.108
4123,102.789
4124,91.068
4125,81.694
4126,81.424
4127,81.335
4128,80.463
4129,79.721
4130,79.548
4131,80.645
4132,80.981
4133,80.034
4134,79.694
4135,79.403
4136,81.269
4137,79.752
4138,79.347
4139,79.515
