 ,Mean
4138,125.025
4139,123.807
4140,86.143
4141,125.428
4142,127.118
4143,128.886
4144,120.515
4145,120.725
4146,131.575
4147,129.344
4148,128.604
4149,117.355
4150,114.452
4151,133.402
4152,130.683
4153,130.366
4154,125.686
4155,107.771
4156,127.963
4157,125.746
4158,125.660
4159,119.431
4160,122.085
4161,125.170
4162,124.015
4163,123.405
4164,119.944
4165,115.901
4166,124.533
4167,123.594
4168,123.726
4169,118.918
4170,111.718
4171,130.819
4172,129.536
4173,129.497
4174,127.248
4175,100.175
4176,131.176
4177,128.479
4178,126.483
4179,115.215
4180,120.894
4181,133.229
4182,130.283
4183,129.114
4184,127.279
4185,123.595
4186,129.393
4187,127.303
4188,126.628
4189,118.258
4190,111.755
4191,128.027
4192,126.060
4193,125.304
4194,120.261
4195,117.599
4196,126.060
4197,124.779
4198,125.078
4199,123.909
4200,86.279
4201,125.239
4202,127.031
4203,128.886
4204,120.679
4205,121.029
4206,131.598
4207,129.372
4208,128.698
4209,117.538
4210,114.846
4211,133.499
4212,130.762
4213,130.465
4214,125.873
4215,108.222
4216,127.980
4217,125.775
4218,125.677
4219,119.615
4220,122.291
4221,125.173
4222,124.031
4223,123.418
4224,120.036
4225,116.148
4226,124.507
4227,123.563
4228,123.746
4229,118.951
4230,111.940
4231,130.830
4232,129.563
4233,129.547
4234,127.363
4235,100.495
4236,131.211
4237,128.529
4238,126.552
4239,115.408
4240,121.248
4241,133.313
4242,130.337
4243,129.186
4244,127.380
4245,123.925
4246,129.390
4247,127.317
4248,126.655
4249,118.411
4250,112.059
4251,128.005
4252,126.058
4253,125.310
4254,120.349
4255,117.841
4256,126.018
4257,124.760
4258,125.056
4259,123.928
4260,86.317
4261,125.129
4262,126.997
4263,128.937
4264,120.899
4265,121.434
4266,131.677
4267,129.476
4268,128.862
4269,117.780
4270,115.270
4271,133.637
4272,130.901
4273,130.623
4274,126.143
4275,108.729
4276,128.064
4277,125.873
4278,125.784
4279,119.822
4280,122.555
4281,125.230
4282,124.084
4283,123.527
4284,120.211
4285,116.455
4286,124.555
4287,123.653
4288,123.814
4289,119.043
4290,112.226
4291,130.897
4292,129.650
4293,129.664
4294,127.547
4295,100.883
4296,131.307
4297,128.633
4298,126.681
4299,115.667
4300,121.645
4301,133.429
4302,130.461
4303,129.323
4304,127.591
4305,124.301
4306,129.472
4307,127.393
4308,126.759
4309,118.628
4310,112.478
4311,128.048
4312,126.129
4313,125.411
4314,120.507
4315,118.146
4316,126.071
4317,124.788
4318,125.119
4319,124.033
4320,86.436
4321,124.913
4322,126.851
4323,128.887
4324,120.964
4325,121.644
4326,131.664
4327,129.488
4328,128.884
4329,117.891
4330,115.543
4331,133.686
4332,130.958
4333,130.659
4334,126.259
4335,109.099
4336,128.077
4337,125.855
4338,125.752
4339,119.908
4340,122.675
4341,125.200
4342,124.038
4343,123.463
4344,120.230
4345,116.617
4346,124.503
4347,123.581
4348,123.734
4349,119.019
4350,112.406
4351,130.886
4352,129.653
4353,129.661
4354,127.595
4355,101.182
4356,131.311
4357,128.651
4358,126.710
4359,115.810
4360,121.925
4361,133.453
4362,130.502
4363,129.370
4364,127.634
4365,124.558
4366,129.453
4367,127.380
4368,126.729
4369,118.693
4370,112.736
4371,128.028
4372,126.085
4373,125.349
4374,120.538
4375,118.316
4376,125.987
4377,124.728
4378,125.038
4379,124.013
4380,86.444
4381,124.720
4382,126.771
4383,128.874
4384,121.085
4385,121.953
4386,131.684
4387,129.504
4388,128.945
4389,118.069
4390,115.876
4391,133.813
4392,131.035
4393,130.755
4394,126.462
4395,109.539
4396,128.084
4397,125.863
4398,125.794
4399,120.057
4400,122.884
4401,125.210
4402,124.045
4403,123.499
4404,120.332
4405,116.861
4406,124.457
4407,123.583
4408,123.744
4409,119.053
4410,112.629
4411,130.923
4412,129.688
4413,129.716
4414,127.688
4415,101.515
4416,131.382
4417,128.714
4418,126.788
4419,115.996
4420,122.257
4421,133.536
4422,130.557
4423,129.432
4424,127.762
4425,124.844
4426,129.504
4427,127.411
4428,126.783
4429,118.841
4430,113.079
4431,128.027
4432,126.062
4433,125.386
4434,120.635
4435,118.565
4436,125.961
4437,124.704
4438,125.040
4439,124.072
4440,86.516
4441,124.554
4442,126.689
4443,128.892
4444,121.264
4445,122.272
4446,131.745
4447,129.610
4448,129.062
4449,118.293
4450,116.232
4451,133.942
4452,131.158
4453,130.882
4454,126.671
4455,110.021
4456,128.196
4457,125.947
4458,125.866
4459,120.249
4460,123.113
4461,125.244
4462,124.111
4463,123.580
4464,120.485
4465,117.166
4466,124.509
4467,123.624
4468,123.802
4469,119.154
4470,112.923
4471,130.987
4472,129.771
4473,129.817
4474,127.856
4475,101.902
4476,131.481
4477,128.812
4478,126.911
4479,116.244
4480,122.642
4481,133.650
4482,130.665
4483,129.554
4484,127.921
4485,125.169
4486,129.584
4487,127.480
4488,126.863
4489,119.036
4490,113.426
4491,128.105
4492,126.118
4493,125.447
4494,120.766
4495,118.839
4496,125.985
4497,124.734
4498,125.086
4499,124.152
4500,86.646
4501,124.409
4502,126.556
4503,128.843
4504,121.404
4505,122.532
4506,131.778
4507,129.616
4508,129.146
4509,118.449
4510,116.542
4511,134.041
4512,131.232
4513,130.986
4514,126.855
4515,110.440
4516,128.216
4517,125.975
4518,125.888
4519,120.386
4520,123.276
4521,125.269
4522,124.129
4523,123.620
4524,120.559
4525,117.389
4526,124.481
4527,123.611
4528,123.797
4529,119.166
4530,113.117
4531,131.005
4532,129.808
4533,129.884
4534,127.964
4535,102.197
4536,131.514
4537,128.867
4538,127.002
4539,116.415
4540,122.928
4541,133.722
4542,130.725
4543,129.636
4544,128.033
4545,125.430
4546,129.609
4547,127.517
4548,126.906
4549,119.170
4550,113.711
4551,128.091
4552,126.124
4553,125.447
4554,120.852
4555,119.025
4556,125.969
4557,124.731
4558,125.080
4559,124.186
4560,86.686
4561,124.199
4562,126.418
4563,128.799
4564,121.517
4565,122.792
4566,131.768
4567,129.641
4568,129.180
4569,118.618
4570,116.863
4571,134.149
4572,131.318
4573,131.065
4574,127.041
4575,110.905
4576,128.281
4577,126.011
4578,125.934
4579,120.544
4580,123.469
4581,125.282
4582,124.146
4583,123.659
4584,120.689
4585,117.604
4586,124.479
4587,123.617
4588,123.838
4589,119.249
4590,113.348
4591,131.043
4592,129.832
4593,129.938
4594,128.062
4595,102.557
4596,131.577
4597,128.915
4598,127.079
4599,116.615
4600,123.262
4601,133.815
4602,130.817
4603,129.719
4604,128.164
4605,125.731
4606,129.657
4607,127.543
4608,126.947
4609,119.307
4610,114.056
4611,128.103
4612,126.112
4613,125.480
4614,120.968
4615,119.246
4616,125.933
4617,124.724
4618,125.094
4619,124.272
4620,86.760
4621,124.001
4622,126.241
4623,128.704
4624,121.624
4625,123.059
4626,131.783
4627,129.629
4628,129.243
4629,118.782
4630,117.180
4631,134.248
4632,131.394
4633,131.191
4634,127.242
4635,111.338
4636,128.317
4637,126.100
4638,126.004
4639,120.696
4640,123.669
4641,125.317
4642,124.181
4643,123.703
4644,120.776
4645,117.851
4646,124.522
4647,123.661
4648,123.891
4649,119.316
4650,113.569
4651,131.084
4652,129.900
4653,130.014
4654,128.205
4655,102.896
4656,131.651
4657,128.995
4658,127.182
4659,116.821
4660,123.558
4661,133.899
4662,130.869
4663,129.831
4664,128.309
4665,126.028
4666,129.718
4667,127.592
4668,127.020
4669,119.480
4670,114.360
4671,128.137
4672,126.169
4673,125.533
4674,121.089
4675,119.481
4676,125.956
4677,124.734
4678,125.124
4679,124.313
4680,86.855
4681,123.865
4682,126.140
4683,128.726
4684,121.812
4685,123.385
4686,131.857
4687,129.709
4688,129.349
4689,119.030
4690,117.576
4691,134.443
4692,131.594
4693,131.372
4694,127.497
4695,111.871
4696,128.476
4697,126.227
4698,126.132
4699,120.923
4700,123.935
4701,125.463
4702,124.328
4703,123.845
4704,120.975
4705,118.152
4706,124.614
4707,123.772
4708,124.009
4709,119.456
4710,113.907
4711,131.217
4712,130.044
4713,130.192
4714,128.405
4715,103.323
4716,131.812
4717,129.172
4718,127.382
4719,117.089
4720,123.971
4721,134.085
4722,131.070
4723,130.031
4724,128.520
4725,126.386
4726,129.860
4727,127.743
4728,127.182
4729,119.722
4730,114.764
4731,128.269
4732,126.281
4733,125.647
4734,121.280
4735,119.771
4736,126.064
4737,124.860
4738,125.236
4739,124.471
4740,87.018
4741,123.548
4742,125.890
4743,128.524
4744,121.812
4745,123.559
4746,131.770
4747,129.597
4748,129.290
4749,119.132
4750,117.783
4751,134.466
4752,131.566
4753,131.392
4754,127.604
4755,112.235
4756,128.462
4757,126.206
4758,126.127
4759,120.975
4760,124.026
4761,125.422
4762,124.288
4763,123.815
4764,120.978
4765,118.282
4766,124.567
4767,123.736
4768,123.941
4769,119.435
4770,114.031
4771,131.204
4772,130.007
4773,130.188
4774,128.427
4775,103.581
4776,131.812
4777,129.156
4778,127.413
4779,117.200
4780,124.161
4781,134.110
4782,131.064
4783,130.059
4784,128.575
4785,126.567
4786,129.869
4787,127.705
4788,127.184
4789,119.788
4790,114.970
4791,128.227
4792,126.235
4793,125.640
4794,121.283
4795,119.900
4796,125.983
4797,124.805
4798,125.178
4799,124.437
4800,87.030
4801,123.374
4802,125.728
4803,128.458
4804,121.887
4805,123.839
4806,131.762
4807,129.570
4808,129.319
4809,119.289
4810,118.121
4811,134.560
4812,131.648
4813,131.486
4814,127.822
4815,112.744
4816,128.544
4817,126.306
4818,126.221
4819,121.162
4820,124.222
4821,125.476
4822,124.356
4823,123.891
4824,121.146
4825,118.543
4826,124.616
4827,123.789
4828,124.028
4829,119.511
4830,114.295
4831,131.248
4832,130.110
4833,130.292
4834,128.593
4835,103.952
4836,131.894
4837,129.263
4838,127.546
4839,117.431
4840,124.521
4841,134.221
4842,131.181
4843,130.193
4844,128.747
4845,126.881
4846,129.947
4847,127.800
4848,127.302
4849,119.985
4850,115.307
4851,128.286
4852,126.332
4853,125.727
4854,121.468
4855,120.139
4856,126.023
4857,124.854
4858,125.250
4859,124.554
4860,87.181
4861,122.980
4862,125.424
4863,128.212
4864,121.766
4865,123.901
4866,131.572
4867,129.360
4868,129.137
4869,119.257
4870,118.264
4871,134.497
4872,131.510
4873,131.385
4874,127.828
4875,113.022
4876,128.455
4877,126.207
4878,126.124
4879,121.127
4880,124.239
4881,125.376
4882,124.246
4883,123.789
4884,121.062
4885,118.562
4886,124.479
4887,123.655
4888,123.896
4889,119.419
4890,114.336
4891,131.164
4892,130.019
4893,130.218
4894,128.552
4895,104.137
4896,131.832
4897,129.209
4898,127.499
4899,117.507
4900,124.637
4901,134.178
4902,131.116
4903,130.154
4904,128.740
4905,126.953
4906,129.884
4907,127.733
4908,127.222
4909,119.994
4910,115.442
4911,128.191
4912,126.228
4913,125.635
4914,121.405
4915,120.195
4916,125.917
4917,124.742
4918,125.135
4919,124.445
4920,87.131
4921,122.791
4922,125.241
4923,128.120
4924,121.776
4925,124.123
4926,131.522
4927,129.303
4928,129.115
4929,119.368
4930,118.564
4931,134.564
4932,131.530
4933,131.401
4934,127.963
4935,113.517
4936,128.539
4937,126.271
4938,126.168
4939,121.290
4940,124.433
4941,125.430
4942,124.276
4943,123.843
4944,121.173
4945,118.824
4946,124.504
4947,123.684
4948,123.959
4949,119.518
4950,114.601
4951,131.220
4952,130.114
4953,130.325
4954,128.712
4955,104.525
4956,131.919
4957,129.318
4958,127.639
4959,117.744
4960,124.985
4961,134.288
4962,131.255
4963,130.287
4964,128.908
4965,127.265
4966,129.975
4967,127.830
4968,127.318
4969,120.209
4970,115.814
4971,128.286
4972,126.316
4973,125.740
4974,121.587
4975,120.486
4976,125.965
4977,124.798
4978,125.214
4979,124.571
4980,87.363
4981,122.479
4982,125.025
4983,127.950
4984,121.725
4985,124.228
4986,131.414
4987,129.161
4988,129.017
4989,119.365
4990,118.724
4991,134.579
4992,131.444
4993,131.343
4994,128.004
4995,113.810
4996,128.516
4997,126.251
4998,126.133
4999,121.275
5000,124.464
5001,125.378
5002,124.227
5003,123.766
5004,121.141
5005,118.878
5006,124.445
5007,123.596
5008,123.832
5009,119.437
5010,114.657
5011,131.209
5012,130.064
5013,130.294
5014,128.682
5015,104.719
5016,131.931
5017,129.283
5018,127.635
5019,117.793
5020,125.113
5021,134.322
5022,131.229
5023,130.301
5024,128.917
5025,127.363
5026,129.961
5027,127.790
5028,127.301
5029,120.216
5030,115.940
5031,128.224
5032,126.246
5033,125.678
5034,121.538
5035,120.521
5036,125.870
5037,124.715
5038,125.098
5039,124.490
5040,87.260
5041,122.263
5042,124.818
5043,127.850
5044,121.713
5045,124.384
5046,131.313
5047,129.061
5048,128.939
5049,119.406
5050,118.995
5051,134.562
5052,131.419
5053,131.313
5054,128.078
5055,114.213
5056,128.544
5057,126.255
5058,126.161
5059,121.373
5060,124.596
5061,125.375
5062,124.222
5063,123.765
5064,121.190
5065,119.034
5066,124.400
5067,123.588
5068,123.844
5069,119.455
5070,114.819
5071,131.201
5072,130.101
5073,130.349
5074,128.783
5075,105.012
5076,131.941
5077,129.345
5078,127.720
5079,117.955
5080,125.371
5081,134.329
5082,131.311
5083,130.361
5084,129.025
5085,127.566
5086,130.003
5087,127.836
5088,127.360
5089,120.349
5090,116.180
5091,128.260
5092,126.263
5093,125.729
5094,121.618
5095,120.717
5096,125.872
5097,124.716
5098,125.129
5099,124.528
5100,87.327
5101,122.079
5102,124.675
5103,127.766
5104,121.751
5105,124.552
5106,131.306
5107,128.984
5108,128.915
5109,119.462
5110,119.241
5111,134.622
5112,131.410
5113,131.343
5114,128.165
5115,114.631
5116,128.595
5117,126.331
5118,126.200
5119,121.477
5120,124.757
5121,125.421
5122,124.265
5123,123.798
5124,121.263
5125,119.212
5126,124.451
5127,123.575
5128,123.843
5129,119.517
5130,115.011
5131,131.288
5132,130.170
5133,130.444
5134,128.920
5135,105.357
5136,132.059
5137,129.444
5138,127.852
5139,118.182
5140,125.666
5141,134.492
5142,131.409
5143,130.511
5144,129.184
5145,127.823
5146,130.101
5147,127.927
5148,127.462
5149,120.500
5150,116.479
5151,128.320
5152,126.354
5153,125.797
5154,121.748
5155,120.928
5156,125.922
5157,124.792
5158,125.173
5159,124.601
5160,87.450
5161,121.791
5162,124.417
5163,127.612
5164,121.669
5165,124.594
5166,131.196
5167,128.831
5168,128.785
5169,119.451
5170,119.405
5171,134.568
5172,131.355
5173,131.247
5174,128.164
5175,114.947
5176,128.541
5177,126.237
5178,126.120
5179,121.478
5180,124.773
5181,125.368
5182,124.121
5183,123.700
5184,121.232
5185,119.307
5186,124.314
5187,123.430
5188,123.738
5189,119.416
5190,115.096
5191,131.252
5192,130.159
5193,130.427
5194,128.951
5195,105.611
5196,132.044
5197,129.445
5198,127.853
5199,118.288
5200,125.842
5201,134.497
5202,131.419
5203,130.505
5204,129.209
5205,127.954
5206,130.090
5207,127.926
5208,127.469
5209,120.593
5210,116.639
5211,128.281
5212,126.308
5213,125.772
5214,121.762
5215,121.000
5216,125.867
5217,124.727
5218,125.141
5219,124.577
5220,87.461
5221,121.636
5222,124.318
5223,127.571
5224,121.723
5225,124.803
5226,131.215
5227,128.844
5228,128.795
5229,119.550
5230,119.690
5231,134.679
5232,131.402
5233,131.317
5234,128.283
5235,115.396
5236,128.623
5237,126.267
5238,126.159
5239,121.624
5240,124.950
5241,125.403
5242,124.090
5243,123.703
5244,121.300
5245,119.504
5246,124.308
5247,123.403
5248,123.734
5249,119.441
5250,115.291
5251,131.368
5252,130.245
5253,130.545
5254,129.127
5255,105.932
5256,132.202
5257,129.573
5258,128.005
5259,118.539
5260,126.164
5261,134.646
5262,131.564
5263,130.673
5264,129.400
5265,128.226
5266,130.232
5267,128.035
5268,127.579
5269,120.801
5270,116.937
5271,128.397
5272,126.403
5273,125.896
5274,121.921
5275,121.238
5276,125.929
5277,124.792
5278,125.229
5279,124.676
5280,87.565
5281,121.380
5282,124.114
5283,127.456
5284,121.655
5285,124.874
5286,131.173
5287,128.729
5288,128.702
5289,119.553
5290,119.875
5291,134.695
5292,131.387
5293,131.276
5294,128.309
5295,115.743
5296,128.565
5297,126.159
5298,126.058
5299,121.614
5300,125.032
5301,125.324
5302,123.979
5303,123.588
5304,121.267
5305,119.568
5306,124.153
5307,123.248
5308,123.600
5309,119.389
5310,115.371
5311,131.372
5312,130.254
5313,130.558
5314,129.161
5315,106.229
5316,132.227
5317,129.596
5318,128.055
5319,118.656
5320,126.378
5321,134.714
5322,131.613
5323,130.714
5324,129.465
5325,128.391
5326,130.254
5327,128.054
5328,127.624
5329,120.884
5330,117.188
5331,128.407
5332,126.409
5333,125.906
5334,121.978
5335,121.398
5336,125.919
5337,124.789
5338,125.233
5339,124.724
5340,87.617
5341,121.157
5342,123.899
5343,127.313
5344,121.615
5345,124.963
5346,131.103
5347,128.629
5348,128.632
5349,119.578
5350,120.064
5351,134.707
5352,131.340
5353,131.241
5354,128.350
5355,116.096
5356,128.469
5357,126.058
5358,125.972
5359,121.631
5360,125.085
5361,125.207
5362,123.841
5363,123.475
5364,121.214
5365,119.682
5366,124.011
5367,123.104
5368,123.502
5369,119.278
5370,115.439
5371,131.371
5372,130.261
5373,130.583
5374,129.235
5375,106.448
5376,132.272
5377,129.622
5378,128.098
5379,118.823
5380,126.586
5381,134.770
5382,131.636
5383,130.756
5384,129.549
5385,128.573
5386,130.292
5387,128.080
5388,127.663
5389,121.014
5390,117.362
5391,128.418
5392,126.419
5393,125.942
5394,122.057
5395,121.524
5396,125.901
5397,124.776
5398,125.238
5399,124.718
5400,87.674
5401,120.794
5402,123.574
5403,127.083
5404,121.453
5405,124.941
5406,130.938
5407,128.437
5408,128.442
5409,119.476
5410,120.118
5411,134.603
5412,131.237
5413,131.141
5414,128.268
5415,116.304
5416,128.311
5417,125.903
5418,125.793
5419,121.502
5420,125.051
5421,124.995
5422,123.635
5423,123.247
5424,121.026
5425,119.606
5426,123.808
5427,122.887
5428,123.265
5429,119.080
5430,115.360
5431,131.264
5432,130.148
5433,130.500
5434,129.169
5435,106.614
5436,132.183
5437,129.545
5438,128.061
5439,118.857
5440,126.660
5441,134.689
5442,131.601
5443,130.715
5444,129.516
5445,128.597
5446,130.226
5447,128.013
5448,127.607
5449,121.017
5450,117.471
5451,128.332
5452,126.327
5453,125.851
5454,122.000
5455,121.566
5456,125.771
5457,124.677
5458,125.114
5459,124.622
5460,87.638
5461,120.581
5462,123.362
5463,126.982
5464,121.389
5465,125.034
5466,130.887
5467,128.355
5468,128.373
5469,119.475
5470,120.281
5471,134.620
5472,131.253
5473,131.122
5474,128.312
5475,116.653
5476,128.255
5477,125.843
5478,125.742
5479,121.496
5480,125.114
5481,124.942
5482,123.554
5483,123.172
5484,120.994
5485,119.702
5486,123.729
5487,122.801
5488,123.196
5489,119.023
5490,115.452
5491,131.253
5492,130.142
5493,130.506
5494,129.244
5495,106.904
5496,132.218
5497,129.586
5498,128.108
5499,119.036
5500,126.888
5501,134.761
5502,131.676
5503,130.784
5504,129.598
5505,128.785
5506,130.256
5507,128.084
5508,127.647
5509,121.148
5510,117.699
5511,128.352
5512,126.341
5513,125.880
5514,122.093
5515,121.706
5516,125.797
5517,124.677
5518,125.125
5519,124.669
5520,87.707
5521,120.293
5522,123.103
5523,126.767
5524,121.303
5525,125.032
5526,130.782
5527,128.196
5528,128.243
5529,119.410
5530,120.408
5531,134.607
5532,131.157
5533,131.074
5534,128.278
5535,116.922
5536,128.130
5537,125.751
5538,125.622
5539,121.429
5540,125.088
5541,124.792
5542,123.400
5543,122.998
5544,120.862
5545,119.672
5546,123.608
5547,122.654
5548,123.058
5549,118.854
5550,115.423
5551,131.172
5552,129.977
5553,130.418
5554,129.211
5555,107.072
5556,132.192
5557,129.480
5558,128.068
5559,119.093
5560,127.015
5561,134.768
5562,131.634
5563,130.782
5564,129.614
5565,128.893
5566,130.251
5567,128.031
5568,127.649
5569,121.195
5570,117.825
5571,128.325
5572,126.319
5573,125.848
5574,122.104
5575,121.763
5576,125.695
5577,124.626
5578,125.076
5579,124.617
5580,87.710
