 ,Mean
4137,129.802
4138,126.486
4139,124.843
4140,92.517
4141,133.092
4142,131.492
4143,130.814
4144,129.655
4145,122.228
4146,132.746
4147,128.623
4148,126.627
4149,121.954
4150,117.872
4151,133.431
4152,129.210
4153,126.704
4154,125.219
4155,112.523
4156,131.276
4157,127.448
4158,124.015
4159,118.456
4160,106.545
4161,130.114
4162,127.865
4163,126.278
4164,123.220
4165,110.717
4166,129.538
4167,128.739
4168,127.416
4169,120.917
4170,93.309
4171,134.891
4172,133.379
4173,132.913
4174,128.746
4175,126.642
4176,134.517
4177,130.099
4178,128.546
4179,118.548
4180,110.647
4181,135.526
4182,132.295
4183,131.246
4184,123.616
4185,105.680
4186,133.595
4187,130.195
4188,127.226
4189,117.291
4190,108.089
4191,132.340
4192,129.022
4193,125.470
4194,119.667
4195,100.927
4196,131.192
4197,130.008
4198,126.791
4199,125.211
4200,92.835
4201,133.145
4202,131.528
4203,130.842
4204,129.707
4205,122.411
4206,132.799
4207,128.666
4208,126.695
4209,122.061
4210,118.132
4211,133.495
4212,129.232
4213,126.774
4214,125.365
4215,112.831
4216,131.351
4217,127.505
4218,124.152
4219,118.722
4220,106.935
4221,130.189
4222,127.938
4223,126.423
4224,123.415
4225,111.133
4226,129.591
4227,128.792
4228,127.536
4229,121.088
4230,93.367
4231,134.887
4232,133.425
4233,132.940
4234,128.828
4235,126.774
4236,134.540
4237,130.165
4238,128.592
4239,118.683
4240,110.880
4241,135.568
4242,132.358
4243,131.277
4244,123.771
4245,105.942
4246,133.663
4247,130.278
4248,127.345
4249,117.559
4250,108.567
4251,132.400
4252,129.129
4253,125.587
4254,119.883
4255,101.241
4256,131.213
4257,130.068
4258,126.917
4259,125.438
4260,93.036
4261,133.236
4262,131.623
4263,130.962
4264,129.840
4265,122.653
4266,132.918
4267,128.775
4268,126.817
4269,122.254
4270,118.444
4271,133.609
4272,129.355
4273,126.892
4274,125.586
4275,113.190
4276,131.487
4277,127.657
4278,124.345
4279,119.065
4280,107.389
4281,130.319
4282,128.084
4283,126.621
4284,123.700
4285,111.618
4286,129.683
4287,128.915
4288,127.708
4289,121.368
4290,93.491
4291,134.985
4292,133.547
4293,133.081
4294,128.992
4295,126.985
4296,134.671
4297,130.298
4298,128.716
4299,118.889
4300,111.213
4301,135.707
4302,132.486
4303,131.422
4304,124.004
4305,106.287
4306,133.840
4307,130.435
4308,127.545
4309,117.881
4310,109.137
4311,132.530
4312,129.277
4313,125.760
4314,120.149
4315,101.643
4316,131.314
4317,130.211
4318,127.114
4319,125.718
4320,93.322
4321,133.279
4322,131.658
4323,130.995
4324,129.925
4325,122.811
4326,132.992
4327,128.828
4328,126.877
4329,122.389
4330,118.666
4331,133.687
4332,129.395
4333,126.936
4334,125.761
4335,113.467
4336,131.569
4337,127.739
4338,124.450
4339,119.352
4340,107.789
4341,130.400
4342,128.168
4343,126.744
4344,123.912
4345,112.058
4346,129.728
4347,128.963
4348,127.822
4349,121.567
4350,93.586
4351,135.013
4352,133.563
4353,133.142
4354,129.065
4355,127.113
4356,134.699
4357,130.349
4358,128.803
4359,119.009
4360,111.416
4361,135.745
4362,132.541
4363,131.490
4364,124.140
4365,106.569
4366,133.902
4367,130.513
4368,127.697
4369,118.110
4370,109.606
4371,132.585
4372,129.356
4373,125.923
4374,120.332
4375,101.983
4376,131.363
4377,130.260
4378,127.291
4379,125.905
4380,93.527
4381,133.413
4382,131.779
4383,131.149
4384,130.089
4385,123.112
4386,133.140
4387,128.968
4388,127.041
4389,122.635
4390,119.040
4391,133.837
4392,129.561
4393,127.107
4394,126.036
4395,113.904
4396,131.741
4397,127.920
4398,124.691
4399,119.755
4400,108.316
4401,130.558
4402,128.359
4403,127.010
4404,124.251
4405,112.606
4406,129.873
4407,129.151
4408,128.059
4409,121.911
4410,93.814
4411,135.153
4412,133.753
4413,133.353
4414,129.313
4415,127.398
4416,134.876
4417,130.551
4418,129.021
4419,119.323
4420,111.824
4421,135.939
4422,132.747
4423,131.713
4424,124.458
4425,107.020
4426,134.128
4427,130.747
4428,127.971
4429,118.531
4430,110.283
4431,132.790
4432,129.605
4433,126.168
4434,120.688
4435,102.503
4436,131.521
4437,130.484
4438,127.583
4439,126.290
4440,93.971
4441,133.499
4442,131.840
4443,131.203
4444,130.163
4445,123.263
4446,133.229
4447,129.027
4448,127.121
4449,122.786
4450,119.267
4451,133.929
4452,129.611
4453,127.168
4454,126.198
4455,114.185
4456,131.832
4457,127.998
4458,124.799
4459,120.023
4460,108.663
4461,130.638
4462,128.434
4463,127.129
4464,124.438
4465,112.978
4466,129.908
4467,129.197
4468,128.151
4469,122.090
4470,93.848
4471,135.165
4472,133.757
4473,133.380
4474,129.359
4475,127.477
4476,134.911
4477,130.573
4478,129.060
4479,119.409
4480,112.003
4481,135.991
4482,132.782
4483,131.766
4484,124.579
4485,107.222
4486,134.191
4487,130.805
4488,128.057
4489,118.718
4490,110.671
4491,132.826
4492,129.649
4493,126.261
4494,120.847
4495,102.735
4496,131.526
4497,130.504
4498,127.671
4499,126.446
4500,94.100
4501,133.548
4502,131.880
4503,131.243
4504,130.223
4505,123.438
4506,133.297
4507,129.062
4508,127.172
4509,122.899
4510,119.513
4511,134.005
4512,129.659
4513,127.222
4514,126.351
4515,114.459
4516,131.916
4517,128.076
4518,124.915
4519,120.298
4520,109.036
4521,130.728
4522,128.518
4523,127.257
4524,124.646
4525,113.401
4526,129.957
4527,129.273
4528,128.265
4529,122.277
4530,93.937
4531,135.183
4532,133.806
4533,133.431
4534,129.470
4535,127.590
4536,134.962
4537,130.630
4538,129.122
4539,119.552
4540,112.234
4541,136.066
4542,132.852
4543,131.819
4544,124.722
4545,107.480
4546,134.269
4547,130.884
4548,128.181
4549,118.957
4550,111.143
4551,132.881
4552,129.726
4553,126.378
4554,121.035
4555,103.074
4556,131.557
4557,130.559
4558,127.784
4559,126.650
4560,94.316
4561,133.662
4562,131.999
4563,131.352
4564,130.372
4565,123.640
4566,133.434
4567,129.186
4568,127.304
4569,123.088
4570,119.793
4571,134.142
4572,129.773
4573,127.360
4574,126.558
4575,114.787
4576,132.081
4577,128.209
4578,125.090
4579,120.634
4580,109.444
4581,130.867
4582,128.653
4583,127.442
4584,124.887
4585,113.844
4586,130.076
4587,129.382
4588,128.430
4589,122.515
4590,94.084
4591,135.284
4592,133.914
4593,133.565
4594,129.588
4595,127.792
4596,135.071
4597,130.765
4598,129.266
4599,119.717
4600,112.535
4601,136.192
4602,132.991
4603,131.964
4604,124.917
4605,107.838
4606,134.436
4607,131.040
4608,128.352
4609,119.240
4610,111.704
4611,133.022
4612,129.873
4613,126.560
4614,121.269
4615,103.489
4616,131.649
4617,130.671
4618,127.989
4619,126.884
4620,94.646
4621,133.690
4622,132.033
4623,131.377
4624,130.408
4625,123.775
4626,133.481
4627,129.249
4628,127.344
4629,123.222
4630,119.999
4631,134.188
4632,129.837
4633,127.398
4634,126.692
4635,115.052
4636,132.146
4637,128.302
4638,125.167
4639,120.872
4640,109.790
4641,130.912
4642,128.740
4643,127.527
4644,125.050
4645,114.198
4646,130.087
4647,129.453
4648,128.495
4649,122.691
4650,94.149
4651,135.308
4652,133.922
4653,133.585
4654,129.671
4655,127.871
4656,135.127
4657,130.790
4658,129.311
4659,119.849
4660,112.725
4661,136.261
4662,133.018
4663,132.002
4664,125.048
4665,108.089
4666,134.523
4667,131.096
4668,128.473
4669,119.452
4670,112.130
4671,133.077
4672,129.923
4673,126.645
4674,121.428
4675,103.784
4676,131.684
4677,130.708
4678,128.076
4679,127.071
4680,94.859
4681,133.813
4682,132.138
4683,131.494
4684,130.537
4685,123.971
4686,133.598
4687,129.355
4688,127.483
4689,123.402
4690,120.273
4691,134.329
4692,129.946
4693,127.540
4694,126.907
4695,115.372
4696,132.287
4697,128.425
4698,125.355
4699,121.199
4700,110.197
4701,131.049
4702,128.872
4703,127.731
4704,125.304
4705,114.643
4706,130.196
4707,129.564
4708,128.684
4709,122.947
4710,94.305
4711,135.405
4712,134.048
4713,133.730
4714,129.828
4715,128.043
4716,135.242
4717,130.945
4718,129.461
4719,120.051
4720,113.019
4721,136.400
4722,133.184
4723,132.176
4724,125.265
4725,108.416
4726,134.670
4727,131.267
4728,128.659
4729,119.737
4730,112.654
4731,133.194
4732,130.089
4733,126.824
4734,121.670
4735,104.182
4736,131.769
4737,130.834
4738,128.284
4739,127.314
4740,95.169
4741,133.909
4742,132.222
4743,131.600
4744,130.649
4745,124.178
4746,133.716
4747,129.450
4748,127.606
4749,123.591
4750,120.553
4751,134.456
4752,130.054
4753,127.664
4754,127.102
4755,115.691
4756,132.421
4757,128.557
4758,125.523
4759,121.522
4760,110.581
4761,131.180
4762,129.002
4763,127.900
4764,125.536
4765,115.073
4766,130.299
4767,129.672
4768,128.820
4769,123.195
4770,94.446
4771,135.474
4772,134.150
4773,133.846
4774,129.973
4775,128.222
4776,135.339
4777,131.046
4778,129.597
4779,120.222
4780,113.280
4781,136.523
4782,133.299
4783,132.303
4784,125.466
4785,108.740
4786,134.800
4787,131.407
4788,128.827
4789,120.025
4790,113.171
4791,133.311
4792,130.227
4793,126.990
4794,121.916
4795,104.557
4796,131.853
4797,130.950
4798,128.438
4799,127.563
4800,95.483
4801,133.972
4802,132.279
4803,131.652
4804,130.728
4805,124.322
4806,133.806
4807,129.538
4808,127.691
4809,123.734
4810,120.790
4811,134.546
4812,130.133
4813,127.743
4814,127.252
4815,115.957
4816,132.534
4817,128.650
4818,125.652
4819,121.777
4820,110.936
4821,131.274
4822,129.087
4823,128.019
4824,125.709
4825,115.452
4826,130.372
4827,129.737
4828,128.950
4829,123.382
4830,94.579
4831,135.519
4832,134.192
4833,133.904
4834,130.062
4835,128.347
4836,135.391
4837,131.117
4838,129.668
4839,120.354
4840,113.518
4841,136.602
4842,133.372
4843,132.395
4844,125.613
4845,109.024
4846,134.896
4847,131.500
4848,128.945
4849,120.253
4850,113.630
4851,133.366
4852,130.303
4853,127.098
4854,122.085
4855,104.912
4856,131.876
4857,130.996
4858,128.559
4859,127.742
4860,95.757
4861,134.039
4862,132.311
4863,131.731
4864,130.827
4865,124.482
4866,133.884
4867,129.573
4868,127.773
4869,123.891
4870,121.039
4871,134.635
4872,130.189
4873,127.813
4874,127.424
4875,116.238
4876,132.629
4877,128.724
4878,125.766
4879,122.076
4880,111.321
4881,131.355
4882,129.177
4883,128.151
4884,125.921
4885,115.864
4886,130.423
4887,129.817
4888,129.067
4889,123.599
4890,94.743
4891,135.551
4892,134.274
4893,134.009
4894,130.185
4895,128.518
4896,135.453
4897,131.217
4898,129.809
4899,120.541
4900,113.824
4901,136.689
4902,133.488
4903,132.523
4904,125.809
4905,109.391
4906,135.001
4907,131.634
4908,129.130
4909,120.547
4910,114.173
4911,133.470
4912,130.426
4913,127.271
4914,122.313
4915,105.352
4916,131.935
4917,131.120
4918,128.750
4919,127.978
4920,96.152
4921,134.090
4922,132.384
4923,131.725
4924,130.850
4925,124.558
4926,133.958
4927,129.655
4928,127.799
4929,123.955
4930,121.197
4931,134.709
4932,130.260
4933,127.840
4934,127.518
4935,116.425
4936,132.711
4937,128.805
4938,125.827
4939,122.285
4940,111.576
4941,131.420
4942,129.243
4943,128.228
4944,126.045
4945,116.152
4946,130.469
4947,129.864
4948,129.117
4949,123.714
4950,94.765
4951,135.570
4952,134.228
4953,133.985
4954,130.183
4955,128.491
4956,135.485
4957,131.189
4958,129.798
4959,120.579
4960,113.921
4961,136.744
4962,133.482
4963,132.510
4964,125.856
4965,109.521
4966,135.067
4967,131.631
4968,129.159
4969,120.641
4970,114.473
4971,133.497
4972,130.408
4973,127.298
4974,122.367
4975,105.522
4976,131.924
4977,131.048
4978,128.759
4979,128.026
4980,96.274
4981,134.164
4982,132.435
4983,131.804
4984,130.921
4985,124.765
4986,134.055
4987,129.725
4988,127.893
4989,124.102
4990,121.455
4991,134.805
4992,130.331
4993,127.939
4994,127.664
4995,116.728
4996,132.827
4997,128.897
4998,125.961
4999,122.550
5000,111.927
5001,131.535
5002,129.350
5003,128.355
5004,126.233
5005,116.541
5006,130.549
5007,129.934
5008,129.232
5009,123.909
5010,94.908
5011,135.603
5012,134.277
5013,134.034
5014,130.289
5015,128.666
5016,135.557
5017,131.275
5018,129.887
5019,120.751
5020,114.177
5021,136.844
5022,133.578
5023,132.599
5024,126.033
5025,109.817
5026,135.172
5027,131.750
5028,129.279
5029,120.935
5030,114.952
5031,133.569
5032,130.496
5033,127.399
5034,122.603
5035,105.896
5036,131.947
5037,131.112
5038,128.851
5039,128.258
5040,96.604
5041,134.204
5042,132.479
5043,131.832
5044,130.986
5045,124.876
5046,134.104
5047,129.770
5048,127.956
5049,124.247
5050,121.664
5051,134.868
5052,130.390
5053,128.020
5054,127.814
5055,116.986
5056,132.894
5057,128.962
5058,126.075
5059,122.815
5060,112.272
5061,131.589
5062,129.403
5063,128.463
5064,126.413
5065,116.915
5066,130.571
5067,129.977
5068,129.335
5069,124.123
5070,95.061
5071,135.616
5072,134.298
5073,134.105
5074,130.368
5075,128.779
5076,135.588
5077,131.330
5078,129.983
5079,120.901
5080,114.424
5081,136.905
5082,133.664
5083,132.708
5084,126.191
5085,110.127
5086,135.256
5087,131.857
5088,129.430
5089,121.186
5090,115.419
5091,133.631
5092,130.556
5093,127.533
5094,122.817
5095,106.291
5096,131.964
5097,131.155
5098,128.999
5099,128.451
5100,96.957
5101,134.255
5102,132.504
5103,131.847
5104,131.004
5105,124.938
5106,134.165
5107,129.801
5108,127.982
5109,124.317
5110,121.799
5111,134.934
5112,130.437
5113,128.045
5114,127.907
5115,117.134
5116,132.963
5117,129.029
5118,126.129
5119,123.010
5120,112.486
5121,131.642
5122,129.462
5123,128.523
5124,126.505
5125,117.142
5126,130.593
5127,130.020
5128,129.367
5129,124.208
5130,95.063
5131,135.547
5132,134.202
5133,134.023
5134,130.311
5135,128.759
5136,135.591
5137,131.251
5138,129.925
5139,120.877
5140,114.519
5141,136.934
5142,133.622
5143,132.663
5144,126.173
5145,110.271
5146,135.275
5147,131.834
5148,129.437
5149,121.270
5150,115.705
5151,133.575
5152,130.451
5153,127.473
5154,122.833
5155,106.485
5156,131.831
5157,131.019
5158,128.953
5159,128.472
5160,97.091
5161,134.336
5162,132.603
5163,131.934
5164,131.101
5165,125.089
5166,134.269
5167,129.911
5168,128.076
5169,124.467
5170,122.030
5171,135.040
5172,130.541
5173,128.146
5174,128.062
5175,117.383
5176,133.083
5177,129.148
5178,126.256
5179,123.247
5180,112.795
5181,131.752
5182,129.579
5183,128.649
5184,126.685
5185,117.484
5186,130.670
5187,130.098
5188,129.472
5189,124.398
5190,95.175
5191,135.525
5192,134.155
5193,134.016
5194,130.345
5195,128.835
5196,135.622
5197,131.263
5198,129.969
5199,120.992
5200,114.701
5201,137.016
5202,133.663
5203,132.709
5204,126.304
5205,110.519
5206,135.375
5207,131.884
5208,129.522
5209,121.496
5210,116.119
5211,133.609
5212,130.427
5213,127.507
5214,122.981
5215,106.815
5216,131.793
5217,130.968
5218,128.979
5219,128.624
5220,97.351
5221,134.430
5222,132.686
5223,132.012
5224,131.185
5225,125.248
5226,134.392
5227,129.992
5228,128.184
5229,124.623
5230,122.254
5231,135.184
5232,130.629
5233,128.251
5234,128.238
5235,117.641
5236,133.220
5237,129.234
5238,126.387
5239,123.516
5240,113.112
5241,131.883
5242,129.657
5243,128.787
5244,126.887
5245,117.804
5246,130.766
5247,130.173
5248,129.597
5249,124.600
5250,95.304
5251,135.458
5252,134.100
5253,133.985
5254,130.354
5255,128.920
5256,135.584
5257,131.224
5258,129.990
5259,121.064
5260,114.902
5261,137.042
5262,133.675
5263,132.752
5264,126.402
5265,110.779
5266,135.423
5267,131.895
5268,129.582
5269,121.669
5270,116.551
5271,133.604
5272,130.394
5273,127.500
5274,123.097
5275,107.141
5276,131.754
5277,130.933
5278,128.999
5279,128.725
5280,97.665
5281,134.407
5282,132.630
5283,131.994
5284,131.175
5285,125.311
5286,134.358
5287,129.989
5288,128.180
5289,124.655
5290,122.405
5291,135.163
5292,130.645
5293,128.252
5294,128.279
5295,117.803
5296,133.212
5297,129.264
5298,126.435
5299,123.675
5300,113.343
5301,131.858
5302,129.692
5303,128.804
5304,126.948
5305,118.078
5306,130.717
5307,130.187
5308,129.597
5309,124.675
5310,95.376
5311,135.309
5312,133.939
5313,133.841
5314,130.263
5315,128.895
5316,135.508
5317,131.058
5318,129.843
5319,121.042
5320,115.000
5321,136.989
5322,133.543
5323,132.623
5324,126.404
5325,110.931
5326,135.359
5327,131.816
5328,129.504
5329,121.777
5330,116.856
5331,133.505
5332,130.268
5333,127.385
5334,123.128
5335,107.375
5336,131.596
5337,130.785
5338,128.893
5339,128.695
5340,97.885
5341,134.537
5342,132.759
5343,132.097
5344,131.285
5345,125.459
5346,134.524
5347,130.103
5348,128.291
5349,124.839
5350,122.643
5351,135.338
5352,130.756
5353,128.375
5354,128.474
5355,118.074
5356,133.400
5357,129.378
5358,126.573
5359,123.949
5360,113.681
5361,132.025
5362,129.786
5363,128.942
5364,127.149
5365,118.454
5366,130.848
5367,130.261
5368,129.725
5369,124.881
5370,95.515
5371,135.299
5372,133.914
5373,133.863
5374,130.287
5375,128.969
5376,135.517
5377,131.033
5378,129.850
5379,121.099
5380,115.190
5381,137.030
5382,133.574
5383,132.672
5384,126.512
5385,111.192
5386,135.442
5387,131.855
5388,129.588
5389,121.954
5390,117.277
5391,133.539
5392,130.234
5393,127.399
5394,123.213
5395,107.703
5396,131.596
5397,130.769
5398,128.928
5399,128.769
5400,98.168
5401,134.551
5402,132.773
5403,132.122
5404,131.328
5405,125.526
5406,134.567
5407,130.128
5408,128.345
5409,124.927
5410,122.777
5411,135.383
5412,130.796
5413,128.435
5414,128.571
5415,118.223
5416,133.445
5417,129.431
5418,126.653
5419,124.145
5420,113.895
5421,132.059
5422,129.860
5423,129.021
5424,127.270
5425,118.691
5426,130.847
5427,130.304
5428,129.789
5429,125.012
5430,95.573
5431,135.227
5432,133.825
5433,133.777
5434,130.188
5435,128.952
5436,135.484
5437,130.911
5438,129.747
5439,121.011
5440,115.305
5441,137.020
5442,133.534
5443,132.613
5444,126.484
5445,111.360
5446,135.438
5447,131.833
5448,129.560
5449,122.024
5450,117.621
5451,133.484
5452,130.121
5453,127.286
5454,123.184
5455,107.965
5456,131.487
5457,130.670
5458,128.865
5459,128.732
5460,98.416
5461,134.537
5462,132.711
5463,132.097
5464,131.268
5465,125.547
5466,134.568
5467,130.106
5468,128.350
5469,124.942
5470,122.876
5471,135.396
5472,130.775
5473,128.430
5474,128.601
5475,118.367
5476,133.458
5477,129.435
5478,126.692
5479,124.251
5480,114.093
5481,132.073
5482,129.839
5483,129.053
5484,127.315
5485,118.928
5486,130.835
5487,130.268
5488,129.796
5489,125.073
5490,95.627
5491,135.082
5492,133.672
5493,133.622
5494,130.061
5495,128.864
5496,135.389
5497,130.722
5498,129.549
5499,120.906
5500,115.305
5501,136.955
5502,133.425
5503,132.491
5504,126.423
5505,111.456
5506,135.370
5507,131.755
5508,129.449
5509,122.033
5510,117.868
5511,133.378
5512,129.953
5513,127.106
5514,123.126
5515,108.141
5516,131.319
5517,130.521
5518,128.708
5519,128.646
5520,98.573
5521,134.596
5522,132.801
5523,132.122
5524,131.334
5525,125.664
5526,134.656
5527,130.181
5528,128.394
5529,125.056
5530,123.061
5531,135.494
5532,130.861
5533,128.491
5534,128.734
5535,118.572
5536,133.568
5537,129.511
5538,126.771
5539,124.476
5540,114.348
5541,132.153
5542,129.910
5543,129.113
5544,127.457
5545,119.199
5546,130.888
5547,130.327
5548,129.851
5549,125.214
5550,95.719
5551,135.050
5552,133.562
5553,133.567
5554,130.021
5555,128.860
5556,135.372
5557,130.569
5558,129.452
5559,120.854
5560,115.386
5561,136.972
5562,133.372
5563,132.458
5564,126.430
5565,111.623
5566,135.426
5567,131.730
5568,129.459
5569,122.134
5570,118.198
5571,133.377
5572,129.829
5573,127.040
5574,123.132
5575,108.410
5576,131.299
5577,130.421
5578,128.667
5579,128.656
5580,98.806
5581,134.605
5582,132.786
5583,132.108
5584,131.364
5585,125.754
5586,134.697
5587,130.208
5588,128.412
5589,125.146
5590,123.221
5591,135.558
5592,130.908
5593,128.551
5594,128.852
5595,118.765
5596,133.628
5597,129.573
5598,126.854
5599,124.650
5600,114.595
5601,132.195
5602,129.951
5603,129.179
5604,127.580
5605,119.481
5606,130.912
5607,130.342
5608,129.905
5609,125.318
5610,95.830
5611,134.981
5612,133.462
5613,133.467
5614,129.958
5615,128.860
5616,135.334
5617,130.427
5618,129.314
5619,120.792
5620,115.455
5621,136.995
5622,133.334
5623,132.393
5624,126.435
5625,111.798
5626,135.447
5627,131.697
5628,129.427
5629,122.208
5630,118.518
5631,133.341
5632,129.699
5633,126.929
5634,123.105
5635,108.665
5636,131.183
5637,130.298
5638,128.616
5639,128.630
5640,99.054
5641,134.708
5642,132.848
5643,132.196
5644,131.432
5645,125.880
5646,134.811
5647,130.282
5648,128.508
5649,125.278
5650,123.449
5651,135.681
5652,130.994
5653,128.648
5654,129.003
5655,118.995
5656,133.765
5657,129.670
5658,126.991
5659,124.897
5660,114.874
5661,132.327
5662,130.049
5663,129.306
5664,127.751
5665,119.796
5666,130.989
5667,130.423
5668,129.995
5669,125.489
5670,95.951
5671,134.981
5672,133.418
5673,133.463
5674,129.947
5675,128.897
5676,135.365
5677,130.336
5678,129.247
5679,120.777
5680,115.576
5681,137.052
5682,133.336
5683,132.393
5684,126.470
5685,111.994
5686,135.513
5687,131.722
5688,129.461
5689,122.309
5690,118.868
5691,133.358
5692,129.642
5693,126.885
5694,123.117
5695,108.936
5696,131.140
5697,130.257
5698,128.602
5699,128.670
5700,99.318
5701,134.722
5702,132.850
5703,132.180
5704,131.426
5705,125.961
5706,134.850
5707,130.308
5708,128.522
5709,125.313
5710,123.595
5711,135.727
5712,131.037
5713,128.690
5714,129.075
5715,119.172
5716,133.812
5717,129.730
5718,127.062
5719,125.054
5720,115.102
5721,132.355
5722,130.072
5723,129.372
5724,127.834
5725,120.025
5726,131.005
5727,130.440
5728,130.044
5729,125.589
5730,96.028
5731,134.914
5732,133.300
5733,133.357
5734,129.870
5735,128.861
5736,135.344
5737,130.195
5738,129.099
5739,120.698
5740,115.604
5741,137.053
5742,133.278
5743,132.317
5744,126.429
5745,112.151
5746,135.524
5747,131.677
5748,129.392
5749,122.354
5750,119.131
5751,133.316
5752,129.520
5753,126.764
5754,123.073
5755,109.179
5756,131.059
5757,130.145
5758,128.506
5759,128.632
5760,99.512
