 ,Mean
2141,95.195
2142,81.345
2143,77.204
2144,75.896
2145,75.191
2146,75.864
2147,75.802
2148,75.268
2149,74.571
2150,73.808
2151,74.777
2152,75.124
2153,74.573
2154,73.665
2155,72.987
2156,80.368
2157,74.219
2158,73.683
2159,72.747
2160,71.653
2161,86.761
2162,81.759
2163,80.508
2164,80.327
2165,79.683
2166,88.505
2167,81.123
2168,79.977
2169,80.193
2170,80.277
2171,91.636
2172,81.271
2173,79.961
2174,80.594
2175,81.797
2176,78.080
2177,78.513
2178,78.383
2179,79.195
2180,80.237
2181,77.670
2182,77.969
2183,77.841
2184,78.592
2185,78.830
2186,77.889
2187,77.541
2188,77.255
2189,77.587
2190,77.652
2191,97.983
2192,85.178
2193,78.402
2194,77.101
2195,76.423
2196,96.420
2197,83.525
2198,77.845
2199,76.751
2200,75.983
2201,97.896
2202,82.462
2203,77.505
2204,76.020
2205,75.256
2206,75.967
2207,75.928
2208,75.358
2209,74.653
2210,73.862
2211,74.864
2212,75.224
2213,74.653
2214,73.738
2215,73.050
2216,80.436
2217,74.315
2218,73.769
2219,72.813
2220,71.714
2221,88.623
2222,82.206
2223,80.610
2224,80.348
2225,79.724
2226,90.738
2227,81.435
2228,80.055
2229,80.236
2230,80.312
2231,94.005
2232,81.628
2233,80.100
2234,80.622
2235,81.831
2236,78.117
2237,78.544
2238,78.432
2239,79.226
2240,80.265
2241,77.679
2242,77.982
2243,77.879
2244,78.599
2245,78.848
2246,77.903
2247,77.557
2248,77.289
2249,77.599
2250,77.658
2251,100.396
2252,86.930
2253,78.637
2254,77.150
2255,76.440
2256,99.030
2257,84.966
2258,78.110
2259,76.826
2260,76.014
2261,100.216
2262,83.806
2263,77.832
2264,76.105
2265,75.288
2266,76.004
2267,75.964
2268,75.404
2269,74.690
2270,73.901
2271,74.899
2272,75.252
2273,74.693
2274,73.758
2275,73.071
2276,80.477
2277,74.339
2278,73.799
2279,72.849
2280,71.727
2281,90.804
2282,82.746
2283,80.735
2284,80.372
2285,79.756
2286,93.078
2287,81.780
2288,80.113
2289,80.248
2290,80.332
2291,96.280
2292,82.054
2293,80.226
2294,80.653
2295,81.865
2296,78.131
2297,78.550
2298,78.417
2299,79.222
2300,80.284
2301,77.661
2302,77.974
2303,77.867
2304,78.602
2305,78.858
2306,77.859
2307,77.539
2308,77.266
2309,77.585
2310,77.667
2311,102.534
2312,88.999
2313,78.840
2314,77.141
2315,76.422
2316,101.292
2317,86.668
2318,78.346
2319,76.826
2320,76.015
2321,102.209
2322,85.467
2323,78.126
2324,76.117
2325,75.289
2326,75.972
2327,75.930
2328,75.358
2329,74.643
2330,73.866
2331,74.822
2332,75.183
2333,74.641
2334,73.705
2335,73.030
2336,80.395
2337,74.244
2338,73.728
2339,72.763
2340,71.652
2341,93.061
2342,83.397
2343,80.884
2344,80.381
2345,79.781
2346,95.367
2347,82.210
2348,80.176
2349,80.289
2350,80.351
2351,98.328
2352,82.577
2353,80.416
2354,80.680
2355,81.894
2356,78.149
2357,78.585
2358,78.461
2359,79.239
2360,80.304
2361,77.675
2362,77.988
2363,77.886
2364,78.617
2365,78.881
2366,77.865
2367,77.535
2368,77.278
2369,77.601
2370,77.669
2371,104.419
2372,91.322
2373,79.157
2374,77.193
2375,76.430
2376,103.253
2377,88.682
2378,78.706
2379,76.888
2380,76.035
2381,103.958
2382,87.564
2383,78.609
2384,76.201
2385,75.299
2386,75.989
2387,75.959
2388,75.379
2389,74.664
2390,73.870
2391,74.836
2392,75.204
2393,74.644
2394,73.708
2395,73.028
2396,80.400
2397,74.255
2398,73.720
2399,72.765
2400,71.653
2401,95.191
2402,84.143
2403,81.079
2404,80.413
2405,79.822
2406,97.477
2407,82.724
2408,80.281
2409,80.330
2410,80.378
2411,100.145
2412,83.213
2413,80.651
2414,80.740
2415,81.916
2416,78.174
2417,78.628
2418,78.499
2419,79.264
2420,80.334
2421,77.690
2422,78.011
2423,77.925
2424,78.646
2425,78.889
2426,77.850
2427,77.531
2428,77.297
2429,77.615
2430,77.662
2431,106.032
2432,93.707
2433,79.554
2434,77.247
2435,76.422
2436,104.847
2437,91.001
2438,79.167
2439,76.965
2440,76.027
2441,105.516
2442,89.981
2443,79.162
2444,76.315
2445,75.323
2446,76.032
2447,75.996
2448,75.412
2449,74.694
2450,73.894
2451,74.861
2452,75.207
2453,74.660
2454,73.734
2455,73.046
2456,80.412
2457,74.256
2458,73.737
2459,72.779
2460,71.663
2461,97.148
2462,85.010
2463,81.295
2464,80.422
2465,79.831
2466,99.403
2467,83.345
2468,80.355
2469,80.357
2470,80.361
2471,101.743
2472,83.954
2473,80.875
2474,80.766
2475,81.901
2476,78.196
2477,78.631
2478,78.480
2479,79.278
2480,80.310
2481,77.686
2482,78.007
2483,77.905
2484,78.647
2485,78.875
2486,77.833
2487,77.526
2488,77.285
2489,77.592
2490,77.648
2491,107.452
2492,96.032
2493,80.008
2494,77.316
2495,76.406
2496,106.236
2497,93.421
2498,79.656
2499,77.035
2500,76.034
2501,106.911
2502,92.602
2503,79.786
2504,76.418
2505,75.303
2506,76.039
2507,75.984
2508,75.389
2509,74.673
2510,73.874
2511,74.837
2512,75.191
2513,74.645
2514,73.715
2515,73.013
2516,80.386
2517,74.242
2518,73.718
2519,72.756
2520,71.613
2521,98.901
2522,86.093
2523,81.578
2524,80.449
2525,79.887
2526,101.114
2527,84.156
2528,80.492
2529,80.407
2530,80.397
2531,103.161
2532,84.876
2533,81.211
2534,80.830
2535,81.961
2536,78.251
2537,78.666
2538,78.524
2539,79.320
2540,80.346
2541,77.714
2542,78.032
2543,77.939
2544,78.675
2545,78.897
2546,77.844
2547,77.531
2548,77.296
2549,77.628
2550,77.666
2551,108.773
2552,98.239
2553,80.582
2554,77.415
2555,76.420
2556,107.479
2557,95.776
2558,80.302
2559,77.157
2560,76.039
2561,108.243
2562,95.262
2563,80.623
2564,76.597
2565,75.331
2566,76.085
2567,76.044
2568,75.429
2569,74.699
2570,73.902
2571,74.858
2572,75.211
2573,74.661
2574,73.736
2575,73.032
2576,80.392
2577,74.246
2578,73.728
2579,72.752
2580,71.630
2581,100.523
2582,87.405
2583,81.970
2584,80.532
2585,80.003
2586,102.735
2587,85.214
2588,80.714
2589,80.518
2590,80.467
2591,104.532
2592,86.065
2593,81.656
2594,80.942
2595,82.042
2596,78.341
2597,78.751
2598,78.606
2599,79.372
2600,80.415
2601,77.791
2602,78.110
2603,78.006
2604,78.733
2605,78.964
2606,77.908
2607,77.616
2608,77.373
2609,77.673
2610,77.706
2611,110.058
2612,100.322
2613,81.336
2614,77.588
2615,76.454
2616,108.696
2617,98.062
2618,81.112
2619,77.330
2620,76.103
2621,109.527
2622,97.876
2623,81.631
2624,76.857
2625,75.395
2626,76.178
2627,76.130
2628,75.503
2629,74.753
2630,73.953
2631,74.925
2632,75.281
2633,74.721
2634,73.788
2635,73.080
2636,80.454
2637,74.312
2638,73.780
2639,72.807
2640,71.673
2641,101.818
2642,88.698
2643,82.338
2644,80.530
2645,80.042
2646,103.952
2647,86.344
2648,80.901
2649,80.555
2650,80.450
2651,105.602
2652,87.391
2653,82.081
2654,80.988
2655,82.028
2656,78.302
2657,78.751
2658,78.594
2659,79.374
2660,80.398
2661,77.738
2662,78.093
2663,77.971
2664,78.708
2665,78.924
2666,77.843
2667,77.583
2668,77.326
2669,77.630
2670,77.662
2671,111.045
2672,102.096
2673,82.104
2674,77.705
2675,76.427
2676,109.609
2677,100.083
2678,81.970
2679,77.476
2680,76.084
2681,110.516
2682,100.229
2683,82.684
2684,77.126
2685,75.393
2686,76.157
2687,76.132
2688,75.509
2689,74.755
2690,73.932
2691,74.888
2692,75.261
2693,74.729
2694,73.773
2695,73.050
2696,80.410
2697,74.278
2698,73.766
2699,72.784
2700,71.635
2701,103.077
2702,90.168
2703,82.800
2704,80.595
2705,80.164
2706,105.184
2707,87.781
2708,81.127
2709,80.643
2710,80.494
2711,106.700
2712,88.983
2713,82.601
2714,81.079
2715,82.078
2716,78.358
2717,78.795
2718,78.636
2719,79.408
2720,80.423
2721,77.791
2722,78.114
2723,78.028
2724,78.754
2725,78.953
2726,77.883
2727,77.598
2728,77.363
2729,77.677
2730,77.686
2731,112.080
2732,103.732
2733,83.073
2734,77.949
2735,76.450
2736,110.583
2737,101.912
2738,83.014
2739,77.719
2740,76.100
2741,111.536
2742,102.409
2743,83.928
2744,77.540
2745,75.426
2746,76.221
2747,76.187
2748,75.543
2749,74.778
2750,73.961
2751,74.928
2752,75.299
2753,74.737
2754,73.793
2755,73.084
2756,80.420
2757,74.302
2758,73.771
2759,72.797
2760,71.654
2761,104.232
2762,91.742
2763,83.367
2764,80.677
2765,80.285
2766,106.332
2767,89.419
2768,81.441
2769,80.782
2770,80.548
2771,107.754
2772,90.790
2773,83.245
2774,81.225
2775,82.163
2776,78.432
2777,78.862
2778,78.715
2779,79.452
2780,80.484
2781,77.842
2782,78.179
2783,78.081
2784,78.781
2785,79.002
2786,77.925
2787,77.651
2788,77.415
2789,77.708
2790,77.727
2791,113.006
2792,105.210
2793,84.180
2794,78.224
2795,76.492
2796,111.468
2797,103.622
2798,84.185
2799,77.999
2800,76.157
2801,112.509
2802,104.437
2803,85.317
2804,78.048
2805,75.479
2806,76.280
2807,76.256
2808,75.613
2809,74.828
2810,73.990
2811,74.973
2812,75.329
2813,74.779
2814,73.828
2815,73.109
2816,80.470
2817,74.328
2818,73.800
2819,72.831
2820,71.675
2821,105.238
2822,93.402
2823,84.014
2824,80.761
2825,80.397
2826,107.334
2827,91.178
2828,81.767
2829,80.948
2830,80.592
2831,108.712
2832,92.674
2833,83.936
2834,81.403
2835,82.232
2836,78.477
2837,78.913
2838,78.759
2839,79.496
2840,80.509
2841,77.875
2842,78.208
2843,78.115
2844,78.823
2845,79.022
2846,77.941
2847,77.663
2848,77.449
2849,77.742
2850,77.734
2851,113.832
2852,106.552
2853,85.408
2854,78.527
2855,76.499
2856,112.289
2857,105.210
2858,85.427
2859,78.371
2860,76.167
2861,113.420
2862,106.197
2863,86.778
2864,78.692
2865,75.497
2866,76.323
2867,76.307
2868,75.647
2869,74.857
2870,74.003
2871,74.986
2872,75.351
2873,74.798
2874,73.858
2875,73.118
2876,80.478
2877,74.337
2878,73.817
2879,72.849
2880,71.680
2881,106.092
2882,95.089
2883,84.766
2884,80.824
2885,80.488
2886,108.215
2887,93.008
2888,82.161
2889,81.097
2890,80.604
2891,109.534
2892,94.549
2893,84.692
2894,81.582
2895,82.275
2896,78.497
2897,78.967
2898,78.774
2899,79.518
2900,80.509
2901,77.894
2902,78.252
2903,78.134
2904,78.823
2905,79.006
2906,77.952
2907,77.717
2908,77.459
2909,77.734
2910,77.718
2911,114.538
2912,107.777
2913,86.778
2914,78.874
2915,76.506
2916,113.014
2917,106.668
2918,86.762
2919,78.793
2920,76.203
2921,114.209
2922,107.778
2923,88.315
2924,79.477
2925,75.560
2926,76.404
2927,76.403
2928,75.735
2929,74.915
2930,74.049
2931,75.060
2932,75.447
2933,74.881
2934,73.919
2935,73.161
2936,80.527
2937,74.426
2938,73.901
2939,72.895
2940,71.723
2941,106.994
2942,96.791
2943,85.614
2944,80.911
2945,80.640
2946,109.145
2947,94.880
2948,82.579
2949,81.302
2950,80.653
2951,110.409
2952,96.424
2953,85.547
2954,81.826
2955,82.381
2956,78.537
2957,78.992
2958,78.815
2959,79.562
2960,80.542
2961,77.910
2962,78.262
2963,78.156
2964,78.861
2965,79.044
2966,77.962
2967,77.697
2968,77.460
2969,77.753
2970,77.742
2971,115.207
2972,108.899
2973,88.198
2974,79.283
2975,76.508
2976,113.757
2977,107.967
2978,88.156
2979,79.309
2980,76.209
2981,115.030
2982,109.226
2983,89.884
2984,80.368
2985,75.581
2986,76.403
2987,76.413
2988,75.741
2989,74.915
2990,74.042
2991,75.033
2992,75.409
2993,74.841
2994,73.891
2995,73.131
2996,80.527
2997,74.381
2998,73.841
2999,72.852
3000,71.685
3001,107.780
3002,98.377
3003,86.552
3004,81.027
3005,80.765
3006,109.957
3007,96.651
3008,83.066
3009,81.553
3010,80.694
3011,111.192
3012,98.180
3013,86.451
3014,82.141
3015,82.479
3016,78.560
3017,79.028
3018,78.844
3019,79.603
3020,80.573
3021,77.924
3022,78.294
3023,78.186
3024,78.888
3025,79.070
3026,77.950
3027,77.713
3028,77.480
3029,77.768
3030,77.751
3031,115.771
3032,109.933
3033,89.746
3034,79.739
3035,76.530
3036,114.423
3037,109.167
3038,89.628
3039,79.929
3040,76.250
3041,115.784
3042,110.529
3043,91.499
3044,81.426
3045,75.640
3046,76.440
3047,76.453
3048,75.780
3049,74.958
3050,74.076
3051,75.047
3052,75.430
3053,74.868
3054,73.925
3055,73.153
3056,80.529
3057,74.394
3058,73.871
3059,72.878
3060,71.691
3061,108.483
3062,99.837
3063,87.514
3064,81.095
3065,80.879
3066,110.688
3067,98.326
3068,83.549
3069,81.800
3070,80.723
3071,111.890
3072,99.772
3073,87.435
3074,82.490
3075,82.554
3076,78.583
3077,79.045
3078,78.861
3079,79.603
3080,80.576
3081,77.921
3082,78.290
3083,78.179
3084,78.875
3085,79.049
3086,77.936
3087,77.679
3088,77.453
3089,77.749
3090,77.734
3091,116.239
3092,110.805
3093,91.266
3094,80.214
3095,76.496
3096,114.987
3097,110.148
3098,91.079
3099,80.580
3100,76.239
3101,116.447
3102,111.625
3103,93.051
3104,82.551
3105,75.672
3106,76.443
3107,76.442
3108,75.782
3109,74.952
3110,74.042
3111,75.043
3112,75.418
3113,74.838
3114,73.890
3115,73.130
3116,80.488
3117,74.357
3118,73.822
3119,72.833
3120,71.649
3121,109.210
3122,101.302
3123,88.639
3124,81.247
3125,81.063
3126,111.421
3127,99.950
3128,84.185
3129,82.126
3130,80.823
3131,112.621
3132,101.318
3133,88.542
3134,82.930
3135,82.707
3136,78.641
3137,79.126
3138,78.927
3139,79.645
3140,80.613
3141,77.973
3142,78.348
3143,78.225
3144,78.912
3145,79.084
3146,77.981
3147,77.749
3148,77.509
3149,77.798
3150,77.756
3151,116.744
3152,111.735
3153,92.906
3154,80.829
3155,76.543
3156,115.648
3157,111.185
3158,92.633
3159,81.425
3160,76.294
3161,117.142
3162,112.728
3163,94.634
3164,83.819
3165,75.761
3166,76.511
3167,76.520
3168,75.865
3169,74.998
3170,74.097
3171,75.094
3172,75.485
3173,74.901
3174,73.920
3175,73.171
3176,80.534
3177,74.409
3178,73.877
3179,72.872
3180,71.693
3181,109.822
3182,102.608
3183,89.738
3184,81.358
3185,81.204
3186,112.049
3187,101.405
3188,84.830
3189,82.466
3190,80.869
3191,113.270
3192,102.682
3193,89.633
3194,83.449
3195,82.812
3196,78.645
3197,79.146
3198,78.956
3199,79.670
3200,80.626
3201,77.979
3202,78.357
3203,78.240
3204,78.937
3205,79.095
3206,77.966
3207,77.739
3208,77.510
3209,77.792
3210,77.756
3211,117.159
3212,112.508
3213,94.479
3214,81.471
3215,76.546
3216,116.169
3217,112.056
3218,94.145
3219,82.341
3220,76.316
3221,117.738
3222,113.670
3223,96.087
3224,85.126
3225,75.836
3226,76.517
3227,76.550
3228,75.875
3229,75.022
3230,74.093
3231,75.089
3232,75.485
3233,74.906
3234,73.935
3235,73.165
3236,80.516
3237,74.400
3238,73.877
3239,72.873
3240,71.687
3241,110.433
3242,103.841
3243,90.896
3244,81.494
3245,81.379
3246,112.664
3247,102.769
3248,85.571
3249,82.872
3250,80.960
3251,113.909
3252,103.947
3253,90.778
3254,84.025
3255,82.945
3256,78.680
3257,79.183
3258,79.001
3259,79.702
3260,80.653
3261,78.007
3262,78.373
3263,78.272
3264,78.943
3265,79.107
3266,77.972
3267,77.747
3268,77.531
3269,77.805
3270,77.756
3271,117.539
3272,113.242
3273,96.058
3274,82.191
3275,76.540
3276,116.717
3277,112.873
3278,95.624
3279,83.309
3280,76.320
3281,118.333
3282,114.526
3283,97.541
3284,86.433
3285,75.924
3286,76.548
3287,76.582
3288,75.924
3289,75.045
3290,74.106
3291,75.109
3292,75.501
3293,74.923
3294,73.951
3295,73.162
3296,80.527
3297,74.402
3298,73.868
3299,72.866
3300,71.663
3301,110.950
3302,104.940
3303,92.011
3304,81.606
3305,81.507
3306,113.147
3307,103.942
3308,86.342
3309,83.275
3310,81.009
3311,114.458
3312,105.045
3313,91.907
3314,84.619
3315,83.022
3316,78.660
3317,79.179
3318,78.999
3319,79.692
3320,80.627
3321,77.964
3322,78.353
3323,78.250
3324,78.926
3325,79.077
3326,77.934
3327,77.702
3328,77.497
3329,77.749
3330,77.709
3331,117.855
3332,113.881
3333,97.543
3334,82.923
3335,76.498
3336,117.174
3337,113.575
3338,97.002
3339,84.267
3340,76.305
3341,118.857
3342,115.290
3343,98.913
3344,87.687
3345,76.004
3346,76.509
3347,76.551
3348,75.894
3349,75.031
3350,74.080
3351,75.074
3352,75.463
3353,74.891
3354,73.922
3355,73.123
3356,80.471
3357,74.370
3358,73.836
3359,72.831
3360,71.606
3361,111.475
3362,106.004
3363,93.213
3364,81.776
3365,81.737
3366,113.661
3367,105.085
3368,87.226
3369,83.783
3370,81.145
3371,115.055
3372,106.105
3373,93.103
3374,85.321
3375,83.187
3376,78.681
3377,79.208
3378,79.046
3379,79.740
3380,80.680
3381,77.988
3382,78.380
3383,78.284
3384,78.954
3385,79.098
3386,77.946
3387,77.738
3388,77.524
3389,77.785
3390,77.722
3391,118.211
3392,114.549
3393,99.012
3394,83.761
3395,76.535
3396,117.663
3397,114.299
3398,98.366
3399,85.326
3400,76.358
3401,119.402
3402,116.046
3403,100.307
3404,89.000
3405,76.172
3406,76.542
3407,76.584
3408,75.945
3409,75.086
3410,74.121
3411,75.098
3412,75.495
3413,74.925
3414,73.951
3415,73.149
3416,80.482
3417,74.388
3418,73.862
3419,72.859
3420,71.637
3421,112.035
3422,107.062
3423,94.439
3424,81.967
3425,82.009
3426,114.166
3427,106.216
3428,88.182
3429,84.347
3430,81.316
3431,115.652
3432,107.126
3433,94.315
3434,86.047
3435,83.379
3436,78.759
3437,79.288
3438,79.113
3439,79.801
3440,80.717
3441,78.067
3442,78.445
3443,78.356
3444,79.013
3445,79.144
3446,78.003
3447,77.786
3448,77.575
3449,77.850
3450,77.780
3451,118.597
3452,115.174
3453,100.422
3454,84.659
3455,76.599
3456,118.164
3457,114.977
3458,99.701
3459,86.369
3460,76.442
3461,119.973
3462,116.778
3463,101.674
3464,90.300
3465,76.396
3466,76.630
3467,76.670
3468,76.007
3469,75.141
3470,74.167
3471,75.159
3472,75.571
3473,74.973
3474,74.003
3475,73.199
3476,80.534
3477,74.447
3478,73.892
3479,72.900
3480,71.682
3481,112.469
3482,107.955
3483,95.619
3484,82.099
3485,82.209
3486,114.563
3487,107.153
3488,89.159
3489,84.875
3490,81.420
3491,116.159
3492,108.002
3493,95.494
3494,86.768
3495,83.496
3496,78.746
3497,79.307
3498,79.142
3499,79.816
3500,80.721
3501,78.045
3502,78.461
3503,78.344
3504,79.006
3505,79.130
3506,77.981
3507,77.788
3508,77.568
3509,77.819
3510,77.754
3511,118.876
3512,115.734
3513,101.703
3514,85.514
3515,76.584
3516,118.545
3517,115.563
3518,100.893
3519,87.338
3520,76.439
3521,120.412
3522,117.401
3523,102.923
3524,91.507
3525,76.572
3526,76.604
3527,76.663
3528,76.015
3529,75.136
3530,74.146
3531,75.152
3532,75.570
3533,74.975
3534,73.995
3535,73.170
3536,80.503
3537,74.424
3538,73.889
3539,72.881
3540,71.641
3541,112.983
3542,108.894
3543,96.881
3544,82.329
3545,82.515
3546,115.011
3547,108.125
3548,90.252
3549,85.513
3550,81.617
3551,116.724
3552,108.945
3553,96.766
3554,87.603
3555,83.710
3556,78.867
3557,79.442
3558,79.253
3559,79.928
3560,80.802
3561,78.180
3562,78.583
3563,78.469
3564,79.098
3565,79.219
3566,78.099
3567,77.905
3568,77.676
3569,77.909
3570,77.819
3571,119.330
3572,116.382
3573,103.033
3574,86.512
3575,76.689
3576,119.057
3577,116.215
3578,102.151
3579,88.390
3580,76.561
3581,120.991
3582,118.097
3583,104.214
3584,92.832
3585,76.893
3586,76.779
3587,76.829
3588,76.166
3589,75.265
3590,74.251
3591,75.298
3592,75.732
3593,75.117
3594,74.107
3595,73.280
3596,80.634
3597,74.571
3598,74.018
3599,72.990
3600,71.772
3601,113.356
3602,109.623
3603,97.979
3604,82.458
3605,82.720
3606,115.322
3607,108.846
3608,91.218
3609,86.090
3610,81.730
3611,117.106
3612,109.639
3613,97.847
3614,88.346
3615,83.825
3616,78.793
3617,79.356
3618,79.210
3619,79.903
3620,80.778
3621,78.103
3622,78.478
3623,78.394
3624,79.045
3625,79.157
3626,77.993
3627,77.786
3628,77.584
3629,77.825
3630,77.746
3631,119.473
3632,116.790
3633,104.152
3634,87.373
3635,76.600
3636,119.308
3637,116.635
3638,103.187
3639,89.286
3640,76.502
3641,121.297
3642,118.551
3643,105.247
3644,93.976
3645,77.079
3646,76.650
3647,76.707
3648,76.065
3649,75.203
3650,74.171
3651,75.180
3652,75.603
3653,74.999
3654,74.021
3655,73.175
3656,80.495
3657,74.441
3658,73.895
3659,72.880
3660,71.626
3661,113.864
3662,110.439
3663,99.187
3664,82.701
3665,83.122
3666,115.765
3667,109.666
3668,92.334
3669,86.801
3670,81.983
3671,117.607
3672,110.462
3673,99.093
3674,89.240
3675,84.065
3676,78.907
3677,79.453
3678,79.319
3679,80.000
3680,80.866
3681,78.195
3682,78.586
3683,78.487
3684,79.146
3685,79.253
3686,78.071
3687,77.880
3688,77.680
3689,77.935
3690,77.838
3691,119.839
3692,117.359
3693,105.323
3694,88.434
3695,76.693
3696,119.746
3697,117.204
3698,104.264
3699,90.306
3700,76.612
3701,121.783
3702,119.173
3703,106.404
3704,95.267
3705,77.449
3706,76.759
3707,76.798
3708,76.179
3709,75.303
3710,74.271
3711,75.277
3712,75.679
3713,75.098
3714,74.112
3715,73.278
3716,80.595
3717,74.515
3718,73.982
3719,72.955
3720,71.723
3721,114.213
3722,111.140
3723,100.269
3724,82.841
3725,83.402
3726,116.062
3727,110.337
3728,93.321
3729,87.421
3730,82.124
3731,117.972
3732,111.180
3733,100.194
3734,90.027
3735,84.208
3736,78.893
3737,79.462
3738,79.329
3739,80.005
3740,80.866
3741,78.187
3742,78.585
3743,78.493
3744,79.125
3745,79.219
3746,78.069
3747,77.880
3748,77.675
3749,77.911
3750,77.802
3751,120.109
3752,117.810
3753,106.363
3754,89.377
3755,76.668
3756,120.088
3757,117.668
3758,105.228
3759,91.179
3760,76.603
3761,122.141
3762,119.690
3763,107.381
3764,96.437
3765,77.745
3766,76.731
3767,76.812
3768,76.173
3769,75.296
3770,74.262
3771,75.249
3772,75.689
3773,75.085
3774,74.096
3775,73.246
3776,80.557
3777,74.502
3778,73.954
3779,72.934
3780,71.678
3781,114.535
3782,111.704
3783,101.273
3784,82.978
3785,83.686
3786,116.329
3787,110.874
3788,94.284
3789,88.050
3790,82.283
3791,118.278
3792,111.782
3793,101.255
3794,90.816
3795,84.342
3796,78.862
3797,79.450
3798,79.327
3799,80.005
3800,80.859
3801,78.162
3802,78.568
3803,78.471
3804,79.103
3805,79.196
3806,78.009
3807,77.843
3808,77.630
3809,77.871
3810,77.759
3811,120.255
3812,118.172
3813,107.289
3814,90.315
3815,76.649
3816,120.310
3817,118.043
3818,106.101
3819,92.020
3820,76.607
3821,122.425
3822,120.113
3823,108.272
3824,97.546
3825,78.055
3826,76.721
3827,76.788
3828,76.161
3829,75.293
3830,74.247
3831,75.240
3832,75.657
3833,75.077
3834,74.060
3835,73.225
3836,80.516
3837,74.462
3838,73.933
3839,72.897
3840,71.660
3841,114.942
3842,112.395
3843,102.352
3844,83.216
3845,84.053
3846,116.680
3847,111.534
3848,95.341
3849,88.799
3850,82.510
3851,118.693
3852,112.532
3853,102.406
3854,91.729
3855,84.560
3856,78.927
3857,79.532
3858,79.400
3859,80.091
3860,80.932
3861,78.224
3862,78.642
3863,78.542
3864,79.171
3865,79.267
3866,78.079
3867,77.903
3868,77.712
3869,77.923
3870,77.825
3871,120.626
3872,118.656
3873,108.345
3874,91.362
3875,76.726
3876,120.697
3877,118.530
3878,107.070
3879,92.933
3880,76.692
3881,122.831
3882,120.669
3883,109.241
3884,98.764
3885,78.476
3886,76.789
3887,76.884
3888,76.235
3889,75.370
3890,74.309
3891,75.294
3892,75.732
3893,75.140
3894,74.144
3895,73.270
3896,80.566
3897,74.529
3898,73.982
3899,72.954
3900,71.694
3901,115.224
3902,112.896
3903,103.291
3904,83.382
3905,84.382
3906,116.921
3907,111.984
3908,96.292
3909,89.446
3910,82.705
3911,118.974
3912,113.093
3913,103.424
3914,92.527
3915,84.737
3916,78.944
3917,79.530
3918,79.424
3919,80.105
3920,80.940
3921,78.227
3922,78.648
3923,78.552
3924,79.174
3925,79.263
3926,78.073
3927,77.907
3928,77.700
3929,77.927
3930,77.805
3931,120.773
3932,119.001
3933,109.243
3934,92.328
3935,76.707
3936,120.945
3937,118.867
3938,107.896
3939,93.723
3940,76.708
3941,123.085
3942,121.050
3943,110.076
3944,99.847
3945,78.863
3946,76.786
3947,76.875
3948,76.251
3949,75.380
3950,74.321
3951,75.314
3952,75.728
3953,75.151
3954,74.145
3955,73.267
3956,80.585
3957,74.524
3958,73.982
3959,72.945
3960,71.683
3961,115.527
3962,113.469
3963,104.236
3964,83.557
3965,84.739
3966,117.204
3967,112.500
3968,97.247
3969,90.113
3970,82.906
3971,119.324
3972,113.751
3973,104.476
3974,93.350
3975,84.901
3976,78.962
3977,79.617
3978,79.503
3979,80.171
3980,80.942
3981,78.272
3982,78.719
3983,78.608
3984,79.218
3985,79.274
3986,78.100
3987,77.958
3988,77.748
3989,77.966
3990,77.802
3991,121.092
3992,119.444
3993,110.162
3994,93.376
3995,76.735
3996,121.314
3997,119.307
3998,108.749
3999,94.586
4000,76.778
4001,123.467
4002,121.560
4003,110.954
4004,100.965
4005,79.303
4006,76.873
4007,76.985
4008,76.348
4009,75.454
4010,74.360
4011,75.368
4012,75.826
4013,75.223
4014,74.208
4015,73.320
4016,80.624
4017,74.595
4018,74.061
4019,73.010
4020,71.757
4021,115.740
4022,113.854
4023,105.034
4024,83.680
4025,85.053
4026,117.394
4027,112.826
4028,98.052
4029,90.720
4030,83.077
4031,119.524
4032,114.207
4033,105.344
4034,94.098
4035,85.031
4036,78.899
4037,79.517
4038,79.433
4039,80.127
4040,80.908
4041,78.189
4042,78.619
4043,78.542
4044,79.167
4045,79.218
4046,78.012
4047,77.845
4048,77.663
4049,77.881
4050,77.736
4051,121.131
4052,119.680
4053,110.934
4054,94.270
4055,76.663
4056,121.455
4057,119.523
4058,109.413
4059,95.311
4060,76.697
4061,123.611
4062,121.808
4063,111.645
4064,101.927
4065,79.606
4066,76.744
4067,76.828
4068,76.219
4069,75.368
4070,74.287
4071,75.255
4072,75.691
4073,75.102
4074,74.110
4075,73.212
4076,80.484
4077,74.475
4078,73.929
4079,72.897
4080,71.613
4081,116.108
4082,114.426
4083,105.975
4084,83.913
4085,85.457
4086,117.728
4087,113.346
4088,98.988
4089,91.441
4090,83.352
4091,119.933
4092,114.882
4093,106.350
4094,94.951
4095,85.262
4096,78.981
4097,79.601
4098,79.517
4099,80.199
4100,80.978
4101,78.261
4102,78.701
4103,78.603
4104,79.228
4105,79.269
4106,78.067
4107,77.914
4108,77.713
4109,77.940
4110,77.787
4111,121.454
4112,120.131
4113,111.839
4114,95.315
4115,76.713
4116,121.813
4117,119.970
4118,110.228
4119,96.137
4120,76.765
4121,123.987
4122,122.315
4123,112.497
4124,103.021
4125,80.106
4126,76.812
4127,76.910
4128,76.274
4129,75.428
4130,74.334
4131,75.321
4132,75.763
4133,75.171
4134,74.163
4135,73.259
4136,80.538
4137,74.528
4138,73.978
4139,72.942
